label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184
0.03	south32_active	80	14462	5725	1739	2724	6331	2916	1947	1005	814	756	1630	481	715	803	481	1269	780	281	702	151	469	659	448	141	235	257	308	327	74	66	438	322	210	27	92	32	101	75	34	181	181	27	69	154	43	45	43	90	90	27	24	66	89	101	11	52	35	8	14	67	11	5	61	14	7	12	5	63	3	52	2	12	10	24	12	4	3	8	1	3	3	14	4	2	3	9	2	2	1	1	3	9	3	2	1	0	10	7	0	1	2	0	2	5	13	1	1	1	0	0	2	2	18	0	1	1	0	0	4	0	0	1	0	1	0	0	1	0	2	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27801	12422	7418	5719	7396	4341	3306	2365	2062	1771	2188	1296	1327	1280	1031	1452	1079	642	803	554	659	800	613	374	426	430	429	390	247	242	445	404	307	175	187	143	170	132	119	208	200	112	97	165	69	74	71	115	124	63	69	92	122	95	45	77	57	35	37	72	30	30	70	38	28	26	20	64	10	39	16	22	11	21	15	8	10	16	11	11	10	17	9	2	6	13	8	10	7	7	10	12	6	4	5	6	13	8	4	7	6	3	6	6	15	0	2	2	1	0	4	2	19	1	2	1	3	1	2	0	0	3	0	1	1	0	0	0	3	0	1	0	2	0	0	1	2	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	13556	5224	1579	2544	5874	2729	1849	936	782	690	1478	448	635	778	457	1130	740	256	563	139	451	602	398	125	219	239	299	255	55	71	366	333	236	27	88	31	91	62	31	175	162	24	48	132	29	31	39	88	97	23	25	58	93	73	13	56	31	7	10	58	7	4	60	20	8	16	6	57	3	32	4	8	8	17	8	2	3	8	3	3	3	13	5	2	3	9	4	3	0	1	4	10	2	4	0	2	5	5	0	1	2	0	3	6	13	0	2	1	0	0	2	2	19	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	27752	12298	7358	5686	7441	4421	3361	2308	2125	1769	2164	1259	1336	1363	1039	1391	980	636	790	538	714	750	613	381	410	414	417	401	256	235	394	367	324	179	181	158	180	134	121	202	174	111	95	145	66	76	77	106	136	67	80	100	118	106	51	85	49	32	31	62	30	28	61	32	28	26	21	55	10	46	13	20	7	17	20	6	14	15	10	12	12	11	9	4	5	16	12	10	7	5	9	12	8	5	5	8	10	11	5	6	5	4	6	4	19	1	2	2	1	2	2	0	6	1	2	1	3	0	3	0	0	2	0	2	2	0	0	0	2	0	1	0	2	0	0	1	1	0	3	0	3	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	13552	5215	1590	2551	5952	2804	1892	905	856	705	1471	432	663	851	447	1092	630	242	545	132	499	558	392	134	210	229	291	271	48	59	310	302	249	31	89	35	107	52	33	168	132	27	46	110	27	31	44	81	107	22	41	68	81	87	14	60	31	10	7	45	6	6	51	17	8	13	5	45	4	39	4	3	6	12	9	1	6	8	2	3	4	9	4	4	2	10	4	4	0	1	5	12	0	4	1	3	4	6	1	0	1	1	4	4	19	1	2	1	0	1	1	0	6	0	1	1	2	0	3	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	28573	12558	7315	5831	8013	4463	3451	2331	2083	1838	2252	1255	1374	1468	1015	1567	1053	646	814	522	736	784	642	386	418	461	439	416	259	217	399	413	345	176	175	159	187	137	129	251	174	103	104	199	76	85	78	114	128	69	91	90	92	95	53	98	60	32	37	62	26	33	57	22	29	28	24	63	14	46	16	24	12	17	24	7	17	16	11	11	11	10	10	12	6	12	15	5	6	4	9	14	8	9	4	9	7	11	6	5	5	3	4	6	9	2	1	0	1	3	0	3	19	1	2	1	2	0	1	0	0	1	1	2	5	1	0	0	1	1	0	0	2	1	0	2	0	0	3	0	4	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	14740	5627	1702	2736	6591	2875	2006	953	892	763	1575	474	698	981	479	1269	695	257	566	125	538	597	429	155	219	265	313	301	57	47	298	344	272	35	90	35	120	56	39	211	124	27	47	162	24	36	52	92	101	26	56	63	68	82	13	81	39	10	12	42	7	10	47	11	12	14	8	52	6	42	5	5	12	12	10	3	8	8	5	1	3	8	4	10	2	9	5	3	0	1	5	14	2	8	1	3	4	7	2	0	3	1	3	6	9	2	1	0	0	2	0	2	19	0	1	0	2	0	1	0	0	0	0	1	5	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	29126	12723	7322	5962	8234	4574	3535	2317	2135	1821	2330	1329	1426	1571	1009	1699	1087	696	924	490	762	830	652	396	429	447	470	453	265	216	396	436	332	172	183	157	183	141	135	249	179	110	99	208	81	95	78	112	127	73	84	98	85	110	60	117	81	32	36	62	33	32	65	25	26	25	25	58	19	54	15	27	15	12	36	9	18	15	13	9	14	9	9	24	5	10	12	7	2	4	8	22	14	9	4	7	5	12	4	3	3	5	6	4	7	3	2	1	1	3	0	3	17	0	3	1	1	5	1	0	1	3	1	1	5	1	2	0	2	1	0	0	2	2	1	2	0	0	3	0	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	15929	6088	1863	2890	6843	3097	2170	1012	928	787	1694	526	783	1109	498	1446	753	289	668	111	565	659	464	165	254	267	341	339	52	44	307	364	262	36	97	30	117	56	49	206	128	31	44	174	30	39	49	86	100	25	57	77	60	98	18	101	58	9	11	47	9	11	57	8	11	9	9	48	6	51	5	6	14	10	21	3	8	9	4	1	2	7	3	21	2	7	4	4	0	3	6	22	2	8	2	1	5	9	2	0	3	3	6	3	6	2	2	0	1	2	0	2	17	0	1	0	1	4	1	0	1	1	0	1	5	1	2	0	1	1	0	0	0	2	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_all	80	29523	12957	7455	6142	8348	4597	3718	2358	2127	1846	2409	1328	1384	1520	1022	1721	1198	709	936	478	776	839	618	377	484	448	497	469	253	222	470	484	340	168	208	160	182	167	138	344	206	115	121	217	96	89	90	117	118	65	90	82	84	119	55	96	91	32	39	74	24	27	52	29	31	28	32	60	23	40	16	27	16	13	34	9	17	14	12	7	15	15	10	22	7	9	11	10	4	6	6	22	11	13	5	1	6	8	5	5	5	5	5	6	6	3	1	1	1	4	0	3	21	0	3	1	0	5	0	0	1	3	1	1	5	2	2	0	2	3	0	0	1	2	2	2	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	16498	6308	1942	3021	6970	3166	2320	1070	946	829	1794	561	750	1062	522	1439	853	317	691	122	585	667	451	169	304	279	382	357	65	48	369	417	267	40	114	35	117	71	44	304	149	35	61	182	39	39	47	81	89	24	67	60	69	102	15	88	64	9	12	61	6	8	46	9	12	14	12	49	7	38	3	6	13	7	23	3	6	9	5	2	2	12	7	18	4	9	7	4	2	4	5	21	2	10	3	0	5	7	4	1	4	3	5	4	5	1	1	0	1	2	0	2	21	0	1	0	0	4	0	0	1	1	0	0	5	1	2	0	1	1	0	0	0	2	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29586	13187	7438	6251	8338	4650	3776	2455	2103	1746	2408	1344	1342	1442	1056	1816	1171	722	1002	498	800	839	640	386	498	449	489	475	260	209	505	468	353	150	225	165	183	158	122	339	198	108	118	213	85	86	82	106	120	63	78	85	91	98	50	110	82	40	44	82	23	33	57	29	31	29	27	56	17	50	15	18	26	12	26	9	11	19	14	8	13	20	12	17	6	26	13	9	9	9	9	23	12	8	3	1	6	12	5	4	5	6	8	6	7	2	4	1	1	5	0	4	4	1	2	1	2	6	0	0	2	3	0	1	4	1	2	0	3	2	0	0	0	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	16516	6426	1965	3135	6930	3219	2309	1095	949	777	1801	549	697	991	549	1555	833	319	740	110	595	657	475	175	307	287	360	357	72	48	404	405	290	32	122	38	127	79	42	305	155	30	65	182	44	35	37	71	94	20	49	64	73	82	18	100	57	13	14	72	7	4	53	9	12	13	12	47	3	44	3	7	20	7	17	0	2	14	4	5	1	15	8	15	5	24	9	3	5	5	4	21	1	5	2	0	5	9	4	1	4	5	8	2	6	0	1	0	1	4	0	3	4	0	0	0	2	4	0	0	1	1	0	0	4	0	2	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29446	13294	7445	6103	8462	4689	3748	2481	2033	1765	2508	1363	1317	1395	1037	1797	1159	727	1000	520	796	877	653	379	518	448	439	484	263	214	477	457	341	174	223	169	196	154	133	364	199	115	134	177	86	94	92	122	128	59	83	69	115	156	56	88	68	45	41	76	20	34	46	31	32	32	22	105	14	59	15	21	30	35	28	12	10	15	13	8	12	22	16	21	7	31	13	10	11	9	10	6	8	9	2	1	4	6	5	5	3	4	7	6	8	1	3	0	0	5	1	3	4	3	0	0	2	2	0	1	2	1	0	1	0	1	2	0	2	2	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	16305	6479	1976	3088	7083	3225	2283	1096	924	801	1917	573	674	945	522	1547	822	328	742	120	600	685	470	175	324	304	325	372	83	50	380	397	276	39	129	41	137	83	40	330	164	32	62	150	44	47	39	91	104	23	48	51	99	142	18	79	46	13	13	66	5	3	42	10	12	15	9	94	4	48	1	10	25	27	19	1	2	11	3	5	3	18	8	20	5	25	8	3	6	4	4	4	0	4	2	1	3	4	3	1	2	3	6	2	8	0	0	0	0	4	0	2	4	0	0	0	2	1	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	29444	13206	7521	6112	8358	4755	3605	2492	2060	1783	2450	1383	1310	1393	988	1820	1100	747	998	557	753	952	639	393	472	455	446	469	267	220	464	437	333	176	190	178	225	152	123	349	187	102	130	185	82	98	89	124	126	62	86	79	130	177	47	101	64	40	39	68	27	31	57	36	33	32	21	95	14	46	17	18	29	36	27	17	15	16	10	12	9	33	11	11	6	39	12	6	10	7	7	10	6	9	5	3	3	11	3	4	2	3	9	9	9	1	5	1	4	5	2	5	4	3	0	0	2	2	0	2	3	0	1	0	0	0	0	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	2	0	0	0	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south40_active	80	16324	6425	2004	3033	6991	3275	2200	1104	943	805	1867	573	639	950	477	1561	771	324	764	121	536	766	460	169	290	305	325	366	85	50	381	373	268	41	103	39	165	89	38	317	152	29	58	154	43	47	38	93	102	25	47	56	114	161	13	89	46	10	15	56	10	4	52	17	14	15	9	88	3	34	1	8	21	30	19	3	3	10	1	8	3	26	4	10	4	32	8	0	4	2	1	7	0	3	4	1	2	9	1	0	1	2	7	6	9	0	0	1	3	3	0	4	4	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
