label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190
0.03	south32_all	80	3027	6111	1392	1219	586	476	732	354	267	237	227	258	170	143	110	122	112	102	80	130	86	168	323	65	88	53	45	58	68	80	30	35	34	34	68	35	22	114	30	13	11	54	83	80	40	21	56	28	10	14	17	19	17	10	15	9	20	11	5	18	43	6	6	8	11	7	7	15	3	7	2	3	3	3	2	3	3	5	1	5	4	3	7	1	1	12	0	7	2	3	5	3	4	1	3	2	1	8	3	0	3	1	0	2	11	2	2	9	3	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	4	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	811	5623	949	906	298	252	576	187	90	78	125	186	83	49	53	53	42	34	35	95	19	136	304	16	71	22	13	33	42	67	9	18	19	15	60	24	13	105	17	4	1	47	74	69	36	11	53	24	3	7	14	13	15	7	12	6	17	7	2	18	39	1	3	5	7	4	5	13	0	3	0	1	1	2	1	1	0	3	0	4	2	0	1	0	0	11	0	3	0	0	3	3	4	0	2	1	0	7	1	0	2	0	0	1	11	1	2	9	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	3078	6177	1394	1188	614	458	740	335	275	233	233	280	174	137	108	114	112	110	92	124	80	149	288	75	81	56	43	55	73	72	24	44	32	39	88	37	30	154	28	16	13	72	75	87	49	20	45	21	12	15	11	14	14	4	21	13	21	8	6	19	36	5	7	9	8	5	8	15	9	7	4	4	4	3	3	4	1	3	1	2	5	2	7	1	0	14	1	4	4	2	3	5	4	0	3	2	1	7	1	2	3	1	2	1	11	2	2	7	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	4	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	794	5684	960	882	310	236	589	187	97	70	132	204	78	54	52	48	39	42	34	92	24	127	269	18	62	22	12	34	48	57	6	24	16	18	79	26	18	147	12	4	2	65	65	76	43	12	41	16	3	7	5	11	13	3	14	7	18	3	3	19	34	1	4	8	6	3	5	13	3	2	1	2	1	2	1	2	0	1	0	2	3	0	1	0	0	13	0	2	0	1	1	4	4	0	1	1	0	6	0	2	2	0	1	0	11	1	2	6	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3028	6230	1403	1152	597	470	799	335	289	237	255	298	169	139	124	118	111	103	98	126	74	172	306	70	80	58	39	53	78	64	23	39	25	44	106	35	42	159	31	20	19	59	62	101	39	22	45	18	16	12	19	15	10	5	16	11	27	9	6	15	35	6	7	7	9	3	7	16	11	9	4	2	8	3	2	4	1	2	2	3	5	3	6	1	1	37	1	3	4	2	2	6	2	0	2	2	0	7	1	2	1	1	2	0	9	1	1	8	2	1	1	2	0	2	1	0	1	1	0	0	1	1	2	1	1	0	1	0	2	0	1	1	0	0	2	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	760	5767	978	838	308	240	637	175	107	75	156	224	72	53	59	51	39	42	41	92	24	148	284	15	57	28	12	33	61	51	8	22	14	28	100	23	29	152	11	5	2	54	53	92	35	14	42	13	5	8	13	11	8	4	8	4	24	2	3	15	34	1	4	5	7	3	3	15	5	2	2	1	4	1	0	3	0	1	0	3	3	1	1	0	1	36	0	1	0	2	1	4	1	0	0	0	0	6	1	2	0	0	1	0	9	0	1	2	2	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3007	6291	1358	1176	604	435	788	334	263	239	255	289	171	121	127	127	116	96	103	128	78	170	316	69	96	57	42	51	68	71	24	40	27	42	104	37	43	146	33	20	22	50	62	96	31	22	47	13	15	12	17	10	7	6	19	12	29	11	10	11	30	4	10	7	6	2	8	10	12	7	5	2	7	7	1	4	2	1	2	3	4	3	3	1	1	34	3	2	4	2	0	6	1	1	2	2	0	2	1	2	2	1	2	1	0	0	1	6	2	0	2	2	0	3	1	0	1	2	1	0	1	1	2	1	1	0	1	0	1	1	2	1	0	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	793	5819	962	859	297	220	641	169	100	74	157	223	64	48	57	48	42	32	46	95	34	145	294	16	70	34	17	32	58	60	9	24	15	30	96	28	29	137	12	5	1	46	56	90	24	12	45	7	6	6	12	7	6	3	11	6	26	3	6	11	29	1	6	5	4	2	5	10	7	1	2	1	5	4	0	3	0	0	0	3	3	1	1	1	1	34	0	0	0	2	0	3	0	1	0	0	0	2	1	2	0	0	1	0	0	0	1	0	2	0	2	1	0	2	0	0	0	2	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3032	6276	1437	1159	618	442	770	333	256	219	261	297	183	129	136	124	115	92	101	130	72	186	284	58	103	49	43	54	74	76	34	44	29	48	99	48	46	136	30	20	23	57	56	94	21	22	47	11	14	15	19	18	11	8	14	12	28	7	10	8	29	3	9	6	6	0	5	26	10	8	6	3	9	9	1	4	3	0	4	6	3	2	2	1	3	27	3	3	2	2	1	2	2	1	2	2	0	5	1	1	2	0	2	2	0	1	0	6	2	1	2	0	1	2	1	1	1	2	1	0	1	2	2	0	1	0	1	0	1	1	2	2	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	812	5808	1022	840	303	223	624	163	84	59	162	227	75	55	62	34	44	26	48	92	37	160	266	15	68	32	17	37	62	69	11	20	14	31	93	40	34	127	14	6	1	51	49	88	15	12	46	5	5	7	15	10	8	3	8	4	24	2	6	7	29	1	3	4	4	0	4	25	8	2	3	1	5	4	0	3	1	0	1	6	2	1	0	1	2	27	0	2	0	2	1	0	0	1	0	0	0	4	1	1	1	0	1	0	0	1	0	0	2	0	2	0	1	1	0	0	0	2	1	0	0	2	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3010	5446	1324	1124	568	443	700	351	240	222	242	287	166	142	113	125	110	89	103	122	66	168	278	63	93	56	48	59	68	81	39	43	35	41	85	52	39	105	29	18	20	27	59	74	20	21	34	11	12	13	14	19	19	5	12	14	27	6	8	5	23	2	12	4	5	4	3	24	15	7	6	4	5	10	0	6	4	0	3	8	6	1	3	3	3	9	5	3	1	2	2	1	1	1	1	2	0	6	1	0	2	0	0	3	2	1	0	5	2	1	2	0	2	1	2	1	0	1	1	0	1	1	0	4	1	1	4	0	1	1	2	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	742	4961	896	821	256	208	565	167	77	55	152	205	67	51	48	35	45	27	49	78	30	146	264	14	64	33	17	38	50	70	13	19	19	25	77	41	25	96	19	4	2	24	50	68	15	12	32	6	3	6	9	7	16	1	8	4	25	2	6	4	23	1	4	3	3	2	3	22	13	2	4	1	2	4	0	4	2	0	1	8	4	0	1	1	1	9	1	2	0	1	1	0	0	1	0	1	0	5	1	0	1	0	0	1	2	1	0	0	2	0	2	0	2	1	0	0	0	1	1	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2999	5445	1346	1120	566	443	745	338	254	220	232	316	160	141	121	126	120	87	102	137	64	160	243	56	88	59	45	57	59	83	47	36	33	40	125	54	39	126	25	14	18	30	48	81	22	19	24	13	16	12	15	22	18	7	10	11	18	5	8	9	14	5	8	4	3	4	3	39	12	7	6	4	6	6	0	6	2	0	3	7	9	2	3	3	6	7	4	3	0	2	3	0	2	0	0	2	3	7	0	0	1	1	1	2	2	1	0	0	0	1	18	0	4	1	1	1	0	0	1	0	1	1	1	5	1	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	736	4953	904	817	274	197	609	162	85	47	143	221	73	50	48	41	53	27	44	93	23	118	225	15	65	31	17	37	33	71	19	14	22	23	113	44	28	118	20	3	4	25	37	74	19	12	22	11	3	4	8	9	15	3	9	2	16	4	5	4	14	2	1	2	3	2	3	37	11	3	4	1	3	1	0	4	2	0	1	7	7	1	1	1	2	7	1	2	0	1	1	0	0	0	0	1	2	6	0	0	1	0	0	1	2	1	0	0	0	0	18	0	3	1	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2956	5412	1341	1042	559	483	735	325	259	231	254	299	168	122	112	135	121	88	114	143	65	161	309	47	76	66	41	45	52	79	48	34	35	35	113	55	39	127	31	13	22	28	53	83	21	25	30	14	18	13	18	21	20	8	16	9	21	7	8	11	18	7	8	3	3	4	1	24	9	3	5	3	6	6	1	5	3	0	2	4	11	1	1	3	4	6	3	3	0	4	2	0	1	0	0	2	3	4	2	2	0	1	2	2	2	1	0	1	0	0	17	0	3	1	2	1	0	0	0	0	2	0	1	5	2	1	4	0	0	0	0	2	0	6	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	716	4921	903	760	285	217	579	149	101	60	165	212	83	38	42	52	54	27	53	106	19	115	291	13	52	32	14	26	24	62	22	15	23	16	103	45	26	121	21	4	7	24	42	77	18	16	27	10	4	5	6	11	15	5	15	1	18	4	6	6	18	3	3	1	3	2	0	22	8	2	3	1	2	3	0	3	1	0	1	4	10	1	1	1	1	6	1	2	0	2	0	0	0	0	0	1	2	4	0	2	0	0	1	1	2	0	0	1	0	0	17	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2964	5962	1385	1119	564	484	716	313	261	231	264	286	167	124	119	135	108	95	112	145	64	171	382	50	72	59	44	65	57	76	48	26	40	33	127	49	46	105	26	15	18	30	54	104	35	35	30	12	17	13	16	14	8	9	16	5	16	20	9	16	19	10	4	4	3	4	4	36	4	6	6	2	5	6	2	5	4	0	2	5	10	2	1	3	4	12	3	2	0	3	3	0	4	0	0	1	3	5	2	2	0	2	2	1	0	2	0	4	0	0	17	0	5	25	1	0	0	0	0	0	2	1	1	1	2	1	4	0	0	0	0	0	0	8	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	784	5481	924	842	296	215	556	144	110	68	182	204	86	50	50	61	47	25	50	115	23	126	361	19	49	29	15	37	30	57	25	12	23	20	119	43	33	99	13	3	6	27	47	96	32	22	28	8	5	6	6	7	5	5	15	1	13	13	5	10	19	5	3	3	3	2	2	35	2	3	2	0	2	3	0	3	2	0	1	5	10	1	1	1	1	11	1	0	0	1	0	0	2	0	0	1	2	5	0	2	0	0	1	1	0	0	0	4	0	0	16	0	4	24	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
