label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180
0.03	south34_all	80	2535	954	1277	904	428	516	419	171	577	127	243	169	84	119	183	112	92	202	63	70	128	47	98	139	41	49	28	36	29	62	57	48	31	20	19	35	56	39	38	11	16	31	16	16	19	12	9	10	10	13	4	7	9	14	6	4	4	3	15	3	10	5	3	3	6	4	8	4	1	4	4	2	3	3	12	1	1	1	2	6	1	1	2	1	2	2	0	0	1	0	0	0	3	0	0	1	1	5	2	4	0	0	1	0	2	0	0	0	2	0	0	1	0	5	0	1	0	2	1	0	0	0	3	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1379	450	746	596	218	305	243	87	383	55	136	93	34	69	114	78	45	139	33	38	101	19	72	89	22	29	13	20	12	41	38	27	20	11	11	22	42	30	28	5	9	20	8	10	11	9	7	6	6	5	3	2	4	9	5	2	2	2	12	1	7	1	0	1	4	2	5	2	1	1	3	2	1	2	9	1	1	1	2	4	0	1	1	0	1	1	0	0	0	0	0	0	3	0	0	1	1	5	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2590	977	1252	920	396	518	474	180	599	158	238	184	94	117	183	107	90	191	59	72	140	40	78	137	56	54	26	36	28	58	65	54	28	15	23	37	67	40	42	7	14	29	14	17	14	13	8	13	13	13	4	12	8	11	3	7	10	5	11	5	8	5	4	3	6	5	11	6	3	4	4	2	1	3	12	4	2	1	1	5	1	1	1	1	1	1	0	3	1	0	1	0	3	1	1	1	0	2	1	4	0	1	2	0	3	1	0	0	3	1	0	1	0	5	0	1	0	2	0	0	0	0	2	4	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1400	489	727	594	214	313	286	86	390	68	140	102	45	66	116	70	43	127	33	39	99	17	53	86	27	32	14	19	11	43	44	34	20	11	11	22	49	32	28	6	9	18	8	11	9	10	6	9	8	4	3	9	5	6	3	4	6	4	7	2	5	1	0	1	3	2	8	3	2	1	3	2	1	2	7	2	1	0	1	3	0	1	1	0	0	0	0	2	0	0	1	0	2	1	1	1	0	2	1	4	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2595	975	1202	929	404	482	443	178	560	177	226	170	102	120	200	98	88	173	60	60	134	37	87	156	63	56	32	40	32	61	63	47	23	14	27	48	63	27	32	10	7	26	14	14	17	14	8	17	10	12	6	15	9	9	3	7	16	12	9	7	11	4	9	3	4	6	11	9	3	3	2	3	0	2	11	4	2	1	2	4	3	1	1	1	1	1	0	3	2	0	1	1	1	1	1	1	0	3	1	3	0	1	2	0	2	1	0	0	3	2	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1365	482	714	594	204	304	270	85	355	77	131	97	56	71	120	64	38	123	33	31	73	16	52	106	30	35	16	17	16	43	41	31	15	9	10	25	44	20	23	5	3	20	7	10	13	10	5	11	4	4	3	10	6	3	3	4	11	8	4	4	11	3	6	2	3	4	8	7	2	1	2	2	0	2	7	2	1	0	2	2	2	1	1	0	0	0	0	2	0	0	1	0	0	1	1	1	0	3	1	3	0	0	2	0	1	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2544	935	1137	899	376	431	447	171	472	184	218	140	92	114	184	91	62	134	60	71	115	40	88	126	61	39	35	36	35	59	50	45	15	23	20	46	54	29	26	9	8	25	18	15	17	11	7	19	7	13	7	17	8	7	1	5	15	12	6	6	14	4	10	4	5	6	10	9	2	5	0	1	0	2	4	4	2	1	2	2	3	0	0	1	0	2	0	4	2	1	1	1	1	2	2	1	0	1	1	2	0	1	2	0	1	2	0	1	3	2	0	1	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1354	429	663	548	188	260	272	74	287	77	128	73	54	63	111	49	24	93	30	41	62	19	51	83	29	19	20	14	16	33	31	28	8	16	8	25	39	19	20	3	4	20	11	10	15	7	4	13	3	7	3	11	6	3	1	3	10	8	3	4	13	3	7	3	3	3	8	7	1	3	0	0	0	2	0	2	0	0	2	1	2	0	0	1	0	1	0	2	0	1	1	0	0	2	2	1	0	1	1	2	0	0	2	0	0	1	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2463	935	1050	845	389	403	414	180	430	179	225	123	90	112	169	95	63	111	78	68	111	35	108	111	52	39	31	34	35	59	52	44	17	25	20	48	47	24	28	6	6	26	16	12	21	13	5	17	10	13	8	20	5	10	2	7	15	9	5	6	15	4	13	4	8	4	7	6	1	6	1	2	1	0	4	1	1	2	2	1	2	0	0	2	0	2	2	1	1	1	0	2	1	3	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1296	431	616	527	184	224	258	80	256	77	128	55	54	64	104	43	24	82	34	40	66	19	64	77	28	18	17	10	16	32	34	23	8	14	8	30	35	16	24	0	3	19	8	9	19	9	2	10	4	10	1	13	4	5	1	4	11	6	3	3	13	3	8	3	5	2	6	6	1	3	0	0	1	0	0	1	0	0	2	0	2	0	0	2	0	1	1	0	0	1	0	0	0	3	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2364	942	1050	758	365	402	339	174	372	162	231	123	82	108	154	92	56	101	81	62	76	34	96	71	41	43	34	36	29	54	46	41	21	24	16	35	43	23	23	10	6	21	20	14	17	12	5	16	7	17	11	12	7	7	3	6	4	7	7	3	13	3	7	4	7	4	4	7	1	5	2	1	2	1	3	2	1	2	1	0	1	0	1	2	0	3	2	1	1	1	0	3	0	2	1	2	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1239	435	645	445	169	210	199	75	230	71	135	60	41	67	102	39	21	73	37	33	52	21	59	42	24	20	17	12	10	29	29	23	8	14	8	22	32	13	21	2	5	16	11	10	16	6	1	13	1	14	4	6	3	4	2	3	3	4	5	1	11	2	4	3	5	2	4	4	0	2	0	0	1	0	0	1	0	1	1	0	1	0	0	2	0	1	1	0	0	1	0	1	0	2	1	2	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2321	924	1025	766	384	397	319	185	389	148	229	125	88	102	138	90	76	105	73	53	77	31	102	67	43	32	29	32	27	43	43	45	25	24	15	23	45	19	21	9	8	15	20	11	13	12	6	16	6	16	11	10	9	8	6	5	9	8	7	4	6	2	7	2	9	4	0	4	2	4	3	2	2	1	4	5	3	2	1	0	1	0	1	2	0	3	3	2	0	1	0	2	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1200	445	630	472	179	207	175	80	244	69	131	65	41	60	90	37	33	66	34	26	57	18	67	38	27	14	14	10	11	22	28	24	13	16	8	18	35	14	16	4	5	9	12	7	11	5	2	14	1	12	4	5	4	6	4	3	5	2	5	1	2	2	4	1	5	1	0	1	1	0	0	1	1	0	0	1	3	1	0	0	1	0	0	2	0	1	2	2	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
