label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south35_all	80	42505	13765	15059	5319	3342	2551	3034	2399	1253	950	1425	1635	485	392	547	560	515	245	399	181	316	210	99	73	118	85	54	68	43	42	48	34	20	19	51	33	9	42	8	9	6	9	14	5	7	15	5	5	3	5	7	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	25162	7178	9372	2788	1647	1252	1862	1443	623	467	876	1079	217	171	323	362	301	101	268	93	213	120	43	27	66	53	27	34	20	23	24	18	10	10	30	22	4	34	7	3	4	7	9	2	1	12	1	4	2	5	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	41238	13436	14541	5182	3285	2495	2873	2358	1246	939	1367	1602	487	388	504	564	527	245	351	180	274	204	105	78	110	63	59	64	40	44	51	37	19	29	49	21	7	22	10	6	6	8	9	9	3	14	4	6	3	5	3	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24026	6868	9055	2727	1582	1199	1736	1411	622	453	819	1084	202	167	278	331	314	101	244	93	187	112	41	27	69	36	30	32	19	24	31	20	12	18	29	14	5	15	8	2	4	7	4	5	1	10	1	4	2	5	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	39778	12905	13902	5066	3280	2427	2779	2310	1209	861	1310	1424	516	404	482	570	539	220	312	180	263	220	97	81	117	54	68	58	32	42	39	34	22	31	36	24	6	21	9	3	12	10	9	13	6	14	4	3	1	6	2	2	0	3	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	22891	6517	8594	2579	1540	1143	1629	1339	592	416	761	956	203	180	266	332	344	89	204	88	180	133	40	29	72	24	37	27	15	23	23	17	14	21	20	19	3	13	6	3	11	9	4	8	3	10	1	2	0	6	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	38462	12487	13046	5066	3217	2418	2568	2152	1189	812	1206	1320	517	398	444	597	564	197	292	165	211	196	84	78	120	57	62	53	30	42	54	32	25	28	30	19	6	15	10	10	16	11	6	11	5	8	5	6	1	3	2	3	1	2	2	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21899	6228	8028	2501	1498	1111	1471	1241	583	406	668	850	209	186	232	353	368	80	180	72	124	116	32	29	74	23	31	29	15	24	35	13	16	21	16	16	2	10	5	8	14	9	0	8	3	5	1	4	0	3	0	3	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	39032	12426	12996	5058	3222	2369	2603	2117	1181	817	1251	1344	510	417	466	636	587	200	306	143	225	192	72	66	159	55	59	65	27	41	68	30	23	20	41	21	12	16	8	10	14	11	7	8	4	2	4	7	0	2	1	2	1	3	3	0	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	22315	6278	7965	2495	1493	1086	1487	1237	567	411	707	862	222	194	258	398	376	88	181	64	136	123	31	26	90	27	30	37	12	26	54	14	12	14	29	16	5	11	3	8	13	8	3	6	3	1	1	4	0	2	1	2	0	1	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	39930	12743	13339	5099	3211	2411	2580	2097	1199	854	1372	1411	477	422	481	637	594	201	335	159	240	166	73	76	165	50	53	47	32	51	95	31	21	18	49	18	14	14	7	11	6	7	6	5	0	3	5	6	1	1	2	2	2	1	3	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
0.03	south40_active	80	23069	6553	8227	2517	1481	1135	1504	1227	584	426	790	893	224	187	265	411	395	95	214	75	121	100	29	33	99	26	28	27	16	25	66	15	10	11	36	12	7	11	4	8	5	3	3	5	0	2	2	4	0	1	1	2	0	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
