label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	south35_all	80	37153	10292	7895	4629	4049	6505	2467	2576	3693	2276	1643	1067	951	1440	975	1350	777	759	526	758	898	331	463	527	606	383	267	331	218	347	254	313	186	127	128	116	205	118	127	89	134	88	71	66	59	76	87	123	66	92	35	59	32	27	31	33	49	33	28	28	13	19	20	25	20	19	11	18	18	25	8	9	6	22	13	8	18	17	2	14	10	3	11	5	1	9	3	1	4	5	5	7	6	9	0	0	1	1	1	1	0	1	0	1	4	2	0	4	2	0	0	0	2	1	1	0	0	1	1	0	0	1	1	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	21782	4753	4095	2012	2031	4080	1183	1348	2337	1312	869	489	438	868	548	834	410	419	252	438	558	162	254	283	404	222	155	205	115	206	115	204	107	63	68	50	135	67	72	44	75	37	35	37	30	43	50	67	42	36	11	26	20	14	14	15	30	13	11	11	8	11	10	19	14	15	3	9	12	18	5	4	4	12	8	3	8	13	2	10	3	1	10	1	1	4	1	1	3	4	3	3	4	2	0	0	1	1	1	0	0	0	0	1	4	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	36890	10360	7816	4571	4022	6429	2388	2576	3614	2216	1607	1020	979	1366	994	1328	773	729	516	765	916	316	460	564	579	376	286	334	214	338	264	375	184	127	143	117	207	118	137	93	138	90	71	70	55	76	83	107	73	83	35	57	38	30	34	39	42	34	30	33	10	19	27	32	16	26	12	17	18	18	12	12	7	28	10	3	12	20	7	14	13	4	9	6	2	9	3	1	3	6	6	7	6	7	1	0	2	1	1	2	1	0	1	1	1	2	1	0	0	1	0	0	2	2	0	0	0	1	1	0	0	1	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	21808	4846	4025	2014	2045	4094	1158	1336	2292	1285	862	472	447	828	557	780	401	407	244	436	562	154	269	308	376	218	159	214	110	204	134	234	110	60	81	46	130	64	80	53	75	39	34	37	26	41	41	45	40	37	14	23	22	17	16	20	27	16	15	17	5	12	15	19	10	21	4	12	13	15	5	3	5	14	8	1	7	17	5	10	6	0	9	3	1	5	1	1	3	4	5	3	4	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	37293	10413	7850	4595	4045	6460	2499	2638	3616	2291	1584	1015	971	1379	1025	1324	748	712	517	756	874	324	473	506	636	366	306	351	210	351	259	367	178	122	124	105	192	105	139	107	135	101	70	78	62	67	91	111	81	75	38	53	37	33	38	38	35	30	21	36	10	19	25	40	15	35	12	23	16	12	10	11	20	8	11	8	16	16	11	7	16	5	0	5	3	8	2	1	4	7	4	6	5	6	2	0	4	1	0	2	1	0	1	2	1	3	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	22246	4873	4020	2065	2076	4046	1270	1364	2309	1305	826	467	464	818	576	792	393	407	248	409	515	147	263	282	433	198	169	209	101	205	142	226	106	53	71	49	123	53	82	58	76	49	34	34	30	31	52	48	44	36	14	27	20	18	18	21	21	14	10	22	6	10	14	22	9	20	6	19	11	10	2	4	11	4	9	5	8	15	7	1	8	0	0	3	1	5	0	1	4	5	4	0	3	1	1	0	3	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	37192	10474	7878	4606	4049	6664	2407	2646	3538	2301	1510	1014	1020	1351	1012	1326	749	704	502	730	848	331	484	553	628	363	286	362	207	374	272	453	178	133	142	102	205	102	132	111	133	88	68	77	49	66	81	90	85	68	39	50	42	29	32	35	32	33	24	52	7	14	21	28	21	53	12	19	14	7	14	10	28	8	9	9	19	11	10	7	11	4	3	3	4	6	2	3	2	8	4	6	2	2	2	0	3	1	1	1	2	1	2	1	1	5	1	0	0	1	1	0	0	1	0	1	1	0	0	2	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	22146	4848	4027	2114	1992	4272	1227	1422	2320	1307	788	452	484	801	541	806	395	385	249	408	517	143	285	308	410	191	154	226	102	238	166	307	113	59	77	55	129	49	80	56	80	45	28	40	24	32	45	43	48	40	16	25	20	14	16	16	17	19	14	32	2	6	12	11	12	29	5	16	9	3	6	5	19	2	8	5	14	9	5	1	8	0	1	2	1	4	1	1	2	6	3	0	1	0	1	0	2	0	1	1	1	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37400	10626	7787	4530	3983	6487	2511	2670	3495	2327	1487	1029	998	1299	1069	1357	783	729	488	727	914	347	476	534	631	390	298	344	209	404	273	412	170	141	136	102	226	95	129	118	112	78	71	76	54	46	68	107	92	86	41	44	40	29	37	38	33	33	19	53	11	14	28	26	23	54	10	18	12	12	11	11	29	9	5	10	24	13	10	6	8	4	4	3	4	4	4	3	2	5	5	5	0	0	2	0	2	1	2	1	1	1	1	1	1	8	2	0	0	0	1	0	0	1	0	1	1	0	0	2	1	1	0	0	0	0	1	1	0	1	2	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	22256	4866	3991	2052	1943	4046	1284	1469	2280	1347	765	454	469	783	585	836	410	402	244	418	566	150	275	301	424	208	162	220	105	266	160	279	100	64	72	55	133	45	76	62	67	41	25	43	29	21	39	69	56	61	19	26	19	11	23	17	17	16	11	35	6	5	18	13	14	30	4	15	7	5	6	6	19	4	4	5	18	8	5	1	3	0	2	3	0	3	2	1	2	3	3	2	0	0	1	0	2	0	1	1	1	1	0	0	0	6	2	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	1	2	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37395	10596	7691	4557	3930	6394	2457	2589	3494	2276	1484	998	971	1338	1073	1404	793	754	471	711	925	374	495	512	604	368	294	357	205	397	281	383	209	144	121	104	242	99	134	100	97	78	72	72	48	49	55	89	87	91	43	48	34	29	46	41	32	28	17	43	14	14	24	31	23	38	11	17	10	13	11	13	26	9	5	6	29	16	10	10	10	7	7	1	4	3	4	3	3	6	6	4	1	1	1	4	1	1	4	0	2	1	1	1	0	5	2	0	0	1	1	0	0	2	0	1	1	0	0	2	1	1	0	0	0	6	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	22343	4833	3971	2031	1868	4041	1239	1422	2253	1299	792	422	442	799	583	852	415	412	227	441	552	169	302	287	411	196	163	236	102	259	165	274	129	65	59	55	134	51	76	52	58	41	27	41	28	21	29	58	56	56	20	27	15	10	30	18	16	15	11	29	9	7	12	25	16	17	4	12	3	5	7	7	20	5	4	3	25	9	7	2	2	2	3	1	1	2	2	1	3	6	4	3	1	1	0	1	1	1	2	0	2	1	0	0	0	4	2	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	6	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
