label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	south34_active	80	1737	639	4351	291	401	2247	1117	164	172	881	67	700	135	58	33	46	49	55	83	26	58	131	20	84	8	36	12	72	27	14	10	74	32	31	13	6	47	113	36	66	18	12	15	27	44	6	10	25	17	31	6	5	5	1	1	3	16	10	14	5	4	5	5	8	11	2	10	1	1	12	3	2	3	1	6	0	6	0	5	1	1	1	3	0	1	1	2	0	1	6	2	0	0	0	0	0	1	1	0	0	0	2	0	0	5	0	0	0	2	0	1	0	1	0	1	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	4260	2026	4667	937	822	2477	1269	428	362	988	277	809	222	181	146	144	133	129	151	119	107	177	85	104	65	76	58	81	45	68	46	102	52	41	39	38	84	125	36	90	32	21	27	36	42	11	23	43	25	19	16	9	9	8	12	9	18	18	16	5	10	7	9	11	9	7	14	1	2	7	5	4	1	3	11	4	18	0	1	3	4	2	2	4	5	1	3	0	0	7	3	1	1	2	0	8	1	2	2	1	0	2	1	0	5	0	0	0	2	0	1	0	1	1	2	0	1	0	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0
0.03	south35_active	80	1727	622	4245	270	423	2304	1099	178	145	889	64	732	121	62	27	44	42	53	90	26	64	141	26	84	15	41	11	62	25	13	12	83	32	23	10	3	65	118	25	79	22	13	15	22	36	5	11	31	18	18	9	4	5	2	1	4	17	10	14	4	3	4	4	8	8	4	10	0	1	5	2	1	0	2	9	0	14	0	1	1	1	0	1	0	5	0	2	0	0	6	2	0	0	0	0	0	0	1	2	0	0	2	0	0	5	0	0	0	2	0	1	0	1	0	1	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	4231	1995	4667	954	827	2561	1284	401	349	945	286	758	249	193	138	146	134	126	153	118	99	195	87	119	64	73	70	106	45	61	45	102	46	51	37	36	82	87	40	103	37	22	34	33	32	6	17	41	28	30	17	7	14	12	14	8	15	12	14	3	9	6	11	17	10	8	11	4	7	10	7	3	1	3	9	4	21	2	1	3	4	1	3	4	7	1	1	1	1	5	3	1	1	2	1	1	1	1	2	2	0	2	1	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0
0.03	south36_active	80	1702	599	4224	282	424	2393	1116	162	152	836	63	674	135	59	28	41	41	55	92	26	64	161	30	92	15	44	14	83	23	14	15	88	31	34	15	4	69	79	30	90	26	11	24	23	25	2	8	29	23	29	9	2	6	2	6	5	15	7	10	2	4	3	6	15	7	5	3	0	2	8	0	0	0	2	8	1	17	1	0	0	1	0	2	0	6	0	0	0	0	3	2	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south37_all	80	4241	2013	4775	960	852	2630	1325	390	365	977	281	739	244	198	152	169	139	98	151	99	101	190	92	103	57	80	65	100	43	54	50	108	48	59	40	33	63	73	34	141	29	26	32	29	30	14	19	29	32	24	15	11	12	19	19	11	16	16	7	5	7	7	8	17	6	7	10	6	7	11	6	4	0	3	7	4	15	4	4	2	5	1	4	5	7	1	0	3	1	4	1	1	2	6	1	1	2	0	2	4	2	0	3	0	1	2	1	1	5	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south37_active	80	1683	605	4318	282	440	2462	1141	157	163	870	71	653	130	63	34	52	44	43	99	26	58	147	27	77	20	49	15	78	22	13	16	98	33	35	14	3	55	67	23	128	21	12	24	19	21	9	7	23	25	23	6	2	3	6	12	6	15	8	3	3	2	3	7	14	4	4	2	2	1	9	0	1	0	2	6	2	11	2	3	0	1	0	3	0	6	0	0	2	0	3	1	0	2	4	0	0	1	0	2	0	2	0	0	0	0	2	0	0	5	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	4154	1965	4696	930	841	2597	1334	393	357	950	266	791	269	196	181	161	129	120	140	95	93	195	85	121	63	66	67	117	54	48	51	103	44	62	36	28	42	67	47	105	29	27	37	20	31	22	17	25	28	26	9	15	16	24	17	17	22	13	10	7	7	8	9	17	6	5	18	6	8	12	7	8	0	4	2	3	13	4	5	2	5	1	9	4	5	4	0	4	1	1	2	1	2	6	1	0	2	1	1	4	3	0	3	1	1	2	1	1	6	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
0.03	south38_active	80	1626	632	4261	283	432	2426	1144	166	162	845	60	708	147	64	48	55	40	49	91	25	49	159	22	89	17	41	22	89	29	14	20	93	29	39	17	4	37	62	34	92	22	11	28	13	23	13	4	20	23	22	4	4	4	5	11	7	20	4	5	4	3	4	5	16	3	3	11	2	1	11	2	3	0	3	1	2	11	2	3	0	1	0	9	0	4	1	0	3	0	0	1	0	2	4	0	0	1	1	1	0	3	0	0	0	0	2	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	4216	1950	4732	923	831	2701	1373	375	370	931	261	761	259	195	181	170	122	131	134	84	93	190	88	111	69	81	66	114	59	45	44	104	54	59	31	25	39	103	56	117	32	31	31	19	32	24	16	12	26	22	12	16	10	18	20	17	24	16	11	12	11	5	10	15	8	5	17	7	5	6	6	8	1	4	1	4	2	7	6	4	2	1	9	1	6	3	1	3	1	0	1	2	3	6	0	1	2	1	0	2	5	4	3	2	2	2	0	0	7	3	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	1679	650	4300	284	436	2534	1181	162	160	829	58	673	140	58	45	59	35	52	81	22	48	158	22	80	20	44	28	91	31	12	17	91	34	38	15	3	31	94	40	109	25	16	21	13	24	13	4	8	17	16	5	4	2	5	13	6	22	4	7	7	4	3	5	13	5	3	14	3	1	6	2	3	0	3	0	3	0	4	3	1	0	1	9	0	6	1	0	3	0	0	0	0	3	5	0	1	1	1	0	0	5	3	0	0	0	2	0	0	6	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4245	1935	4754	925	822	2718	1357	392	348	905	264	794	253	170	185	146	127	151	130	104	107	202	90	101	78	73	64	108	60	47	40	115	60	55	38	18	50	100	50	86	32	34	28	24	33	22	15	17	25	27	14	18	11	16	18	15	18	11	11	9	10	4	6	9	12	7	20	3	5	10	5	8	1	8	6	5	3	5	6	4	3	1	11	2	7	3	1	1	1	1	1	3	1	1	0	2	1	1	0	0	8	4	2	2	2	2	0	1	8	3	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	1674	645	4348	274	412	2528	1165	173	144	796	56	704	138	50	51	56	40	62	79	28	55	166	23	66	19	34	30	88	29	13	20	98	35	34	18	1	32	90	34	78	24	19	16	16	24	8	3	11	14	20	7	8	4	4	11	4	15	1	7	6	3	2	2	6	7	2	17	1	0	10	3	3	0	4	5	2	3	2	2	1	1	1	11	1	7	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	8	3	0	0	1	2	0	0	7	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
