label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	south35_active	80	2192	843	352	352	740	529	140	140	98	174	72	111	57	64	51	49	30	40	51	69	53	55	27	67	31	62	35	16	9	44	11	9	21	29	7	18	29	7	11	16	5	13	20	3	6	11	3	16	7	10	3	10	8	3	9	9	4	6	3	2	12	1	3	1	6	0	3	1	1	0	4	1	3	1	2	1	3	4	1	3	0	1	0	2	0	3	0	1	0	0	0	2	0	0	1	0	1	0	1	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3915	1600	761	686	1216	885	312	282	205	289	147	211	125	109	98	106	69	77	102	114	93	109	55	131	57	111	55	37	23	61	28	19	32	51	16	22	66	21	13	26	13	20	26	12	13	14	8	42	12	16	4	15	10	9	17	15	3	11	4	4	15	4	5	2	11	5	4	4	2	5	8	4	4	5	2	1	5	2	0	4	2	3	1	2	0	4	2	5	2	0	0	5	3	1	1	1	0	0	0	1	0	2	0	0	2	2	0	0	4	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	2321	890	369	352	794	580	154	145	104	191	69	122	70	57	48	57	31	48	61	67	53	65	29	84	35	74	32	15	10	43	13	13	19	34	8	12	34	9	7	20	5	12	14	2	8	6	3	21	8	10	2	6	7	3	12	8	2	6	4	2	10	1	3	1	5	0	3	1	1	3	2	0	4	2	2	1	3	2	0	3	1	1	1	1	0	3	0	4	0	0	0	1	2	1	1	1	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3981	1588	750	682	1332	876	303	276	193	336	138	214	143	108	96	125	83	77	85	117	109	98	40	164	55	99	55	41	24	62	28	21	41	45	15	16	54	22	13	21	16	18	28	11	10	15	12	39	10	16	7	18	5	11	16	14	3	10	4	2	19	8	5	1	11	4	4	3	3	6	11	3	2	11	2	1	5	2	0	2	2	2	1	1	0	1	2	5	2	1	0	4	2	1	1	1	0	0	6	1	0	1	0	0	1	1	0	0	2	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2408	915	382	339	864	558	160	144	104	218	63	130	77	57	46	74	39	46	49	73	66	60	21	111	34	68	32	24	11	44	13	14	24	32	10	10	32	9	7	14	8	11	16	2	4	4	5	17	5	10	5	13	4	4	13	7	2	4	4	1	13	3	3	0	5	1	3	1	2	4	5	1	2	7	2	1	3	1	0	0	1	0	1	1	0	0	0	4	1	1	0	1	2	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3870	1523	780	647	1371	787	309	259	184	311	131	228	138	102	86	125	81	76	97	112	108	99	45	160	63	85	54	42	23	80	24	25	40	35	21	17	42	21	14	17	23	19	26	12	6	10	11	41	8	14	8	14	11	10	20	13	2	8	5	0	7	7	7	1	10	4	3	5	2	11	11	4	4	16	4	1	4	2	0	2	2	2	1	0	0	1	1	4	2	1	1	1	2	1	0	2	1	1	7	1	0	0	0	0	0	1	0	1	7	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2321	870	396	336	898	489	159	137	96	190	60	130	72	53	36	72	35	45	57	74	69	70	26	108	35	60	30	22	11	58	10	15	19	25	12	8	23	11	5	13	13	10	18	3	2	2	5	19	5	7	6	12	8	5	15	6	0	3	4	0	5	3	6	0	2	1	1	0	1	9	6	2	4	13	2	1	2	1	0	0	1	0	1	0	0	0	0	4	1	1	0	0	2	1	0	2	0	1	1	1	0	0	0	0	0	0	0	1	7	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3772	1485	796	652	1281	749	305	262	178	285	142	213	133	110	81	128	70	74	90	100	101	89	41	131	68	81	47	54	25	75	28	26	43	43	27	23	34	22	13	14	24	18	21	11	6	10	11	24	5	19	11	19	10	10	15	8	4	6	3	3	10	11	6	4	8	2	2	4	3	10	7	5	3	19	3	0	6	2	0	1	0	0	1	0	0	0	2	1	3	2	1	1	2	1	0	1	1	2	7	2	0	0	1	0	0	1	0	1	7	0	1	0	1	2	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2221	854	411	346	865	478	159	146	86	170	68	121	64	59	35	67	30	36	49	65	66	62	23	88	40	53	27	25	12	55	12	13	23	25	15	14	18	14	5	8	15	8	13	4	1	2	6	18	4	14	6	15	7	5	8	1	1	1	2	0	6	4	5	1	2	1	0	0	1	9	6	2	2	16	1	0	4	1	0	0	0	0	1	0	0	0	1	1	2	1	0	0	2	1	0	1	0	1	1	2	0	0	1	0	0	1	0	1	7	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3867	1509	821	677	1205	736	301	274	171	243	142	223	121	116	85	109	62	76	83	101	83	85	56	100	93	78	40	54	28	71	29	26	56	56	25	21	47	22	16	16	18	14	23	7	4	13	16	38	4	22	8	12	15	6	24	4	4	4	5	5	9	10	8	4	6	3	3	4	4	6	5	11	4	14	5	0	5	3	0	3	0	0	0	0	0	0	3	2	2	1	1	0	0	1	0	1	2	3	1	2	0	0	1	0	0	1	0	1	7	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2233	868	411	362	835	455	152	148	86	134	64	125	58	59	39	50	24	40	42	66	59	61	30	62	60	46	21	27	14	48	17	13	33	28	15	12	20	15	7	9	12	4	16	3	2	4	7	26	3	16	3	9	8	2	17	2	1	1	4	1	6	4	6	1	3	1	1	1	1	5	4	7	2	13	3	0	4	2	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	1	2	0	2	0	0	1	0	0	1	0	1	7	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
