label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	south33_active	80	5156	1822	1624	861	279	952	199	756	563	1193	153	217	157	162	109	699	312	267	68	217	137	50	31	47	168	52	80	52	23	25	50	13	22	19	73	62	18	13	13	10	131	97	77	18	27	27	9	6	19	6	11	14	2	14	13	9	24	11	19	3	8	10	4	17	5	2	1	1	12	5	8	6	1	1	2	3	3	10	0	5	0	4	0	3	3	1	1	3	0	1	1	7	2	1	3	0	0	0	0	1	1	0	2	0	1	0	4	0	0	0	0	6	0	0	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8233	3481	2604	1619	1093	1351	736	1083	778	1343	413	419	343	306	267	761	379	331	163	306	198	159	144	110	192	103	123	95	76	61	87	65	62	53	81	82	45	28	29	34	132	91	84	29	36	40	26	21	36	19	18	19	15	21	21	15	44	18	30	7	15	12	13	17	11	7	7	7	32	6	12	9	5	5	4	4	4	16	1	11	4	5	6	2	1	3	2	6	0	3	9	5	3	1	4	2	0	1	4	3	2	1	1	2	1	0	3	1	0	0	2	7	1	2	0	2	0	0	0	1	0	3	1	0	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	5105	1765	1646	849	258	950	204	819	570	1208	167	223	164	169	104	700	298	254	61	241	125	58	32	52	161	48	74	53	21	17	49	16	28	25	63	62	11	8	11	11	119	88	69	21	28	30	11	7	21	6	10	11	2	17	13	6	40	10	23	4	9	9	6	12	4	3	1	1	28	4	9	6	2	1	1	2	2	12	1	5	1	4	1	2	1	0	2	4	0	2	9	4	1	1	3	1	0	0	1	2	2	0	1	0	1	0	3	1	0	0	0	6	0	1	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8317	3490	2578	1616	1118	1306	761	1053	774	1238	429	431	354	307	279	766	365	340	172	300	212	155	125	116	239	100	115	99	77	70	91	59	57	55	88	86	47	27	26	40	144	77	79	37	35	55	21	23	40	16	16	25	16	21	21	17	31	18	23	12	14	6	16	13	11	4	3	7	38	6	12	11	5	4	4	3	4	12	2	7	4	6	7	0	1	1	2	5	1	2	9	9	2	4	3	2	1	1	5	3	1	1	1	4	2	0	2	1	0	0	2	8	1	1	0	5	0	0	0	0	1	2	1	0	1	1	0	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	5133	1753	1646	836	263	894	197	766	556	1113	176	233	156	164	116	705	282	266	71	237	141	60	30	50	212	54	65	47	16	17	57	15	27	27	70	63	12	4	9	13	129	69	66	21	26	43	5	10	21	4	9	10	3	19	16	7	29	10	20	5	9	3	9	8	2	1	2	2	35	5	10	8	1	0	1	1	1	7	1	2	1	5	2	0	1	0	2	3	1	1	9	8	0	2	3	1	1	0	2	2	1	0	0	0	1	0	2	1	0	0	0	7	0	1	0	4	0	0	0	0	0	2	1	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8096	3464	2565	1616	1118	1264	794	987	805	1099	428	407	312	311	265	655	343	313	182	267	205	136	121	109	222	96	97	91	82	70	87	71	56	54	93	82	43	30	31	38	118	69	61	34	38	52	26	22	36	11	13	34	15	17	25	19	30	14	19	15	9	9	16	14	14	5	4	8	39	9	9	10	6	3	2	6	5	6	2	6	5	6	5	0	1	8	3	3	2	1	10	11	3	3	2	2	1	2	3	3	1	1	1	5	1	0	1	1	0	0	0	1	1	1	0	4	0	0	1	0	1	0	1	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	4858	1686	1588	777	288	827	205	709	570	950	164	210	129	153	102	576	251	233	77	199	139	46	25	43	191	49	51	39	19	19	60	15	29	23	77	60	11	6	13	11	102	59	43	17	26	40	8	11	18	3	6	19	3	16	18	12	27	9	15	6	5	5	9	11	4	2	3	2	38	7	8	7	3	0	0	3	1	4	1	1	3	5	2	0	1	6	2	1	1	1	10	10	1	1	1	1	1	0	2	2	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7915	3477	2459	1578	1113	1243	784	891	783	1009	428	410	300	311	246	625	337	302	188	259	204	130	104	111	239	103	91	84	75	66	81	64	56	49	97	77	48	32	40	37	128	61	44	36	36	51	19	20	29	10	17	36	14	16	29	11	14	12	14	16	9	13	14	14	14	8	4	10	23	9	6	7	7	2	2	5	4	5	4	2	5	6	4	2	2	8	2	1	2	2	8	6	3	4	1	0	3	2	3	0	0	3	2	3	2	0	4	0	0	0	0	1	1	0	0	3	1	3	1	0	1	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south37_active	80	4515	1629	1439	712	292	795	197	612	539	839	141	188	117	139	87	538	248	222	77	181	132	44	26	38	210	49	41	29	18	17	57	13	28	16	78	57	12	7	17	13	118	52	33	15	21	39	5	8	12	3	7	23	4	13	24	7	11	9	9	5	5	7	8	9	3	4	3	2	22	6	6	4	2	0	0	2	1	3	2	0	2	5	2	1	1	6	1	1	1	1	8	6	2	2	0	0	3	0	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7588	3450	2316	1565	1120	1194	756	868	734	935	432	410	287	299	234	549	324	304	174	234	194	120	109	116	227	99	91	83	85	64	58	70	45	53	80	68	55	36	40	35	101	61	39	31	51	48	23	19	20	9	20	29	15	23	32	7	18	10	14	14	8	13	11	14	9	6	7	10	16	6	7	8	6	4	3	6	4	8	4	4	6	2	3	2	6	8	2	0	2	2	10	6	4	4	1	0	2	3	1	0	1	4	1	1	2	0	6	0	0	0	2	1	0	0	1	2	1	3	1	0	0	0	2	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	4121	1533	1265	657	298	734	184	585	483	753	131	181	107	127	83	459	231	204	61	160	116	27	32	40	190	36	38	31	20	20	35	11	21	17	57	52	16	8	16	9	93	55	25	12	33	31	6	8	10	2	10	25	6	11	23	6	12	5	10	5	3	8	6	10	3	3	2	4	14	3	6	3	2	0	0	2	2	7	1	1	3	2	2	1	5	6	1	0	1	1	8	6	2	2	0	0	2	0	0	0	1	1	0	0	1	0	5	0	0	0	2	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7481	3430	2245	1499	1150	1151	734	847	720	932	430	410	322	310	233	544	302	310	170	241	184	127	116	127	180	102	87	90	79	63	55	57	57	55	74	61	54	42	42	35	104	48	44	31	56	48	21	20	23	16	20	27	13	23	29	12	23	12	17	13	12	13	7	14	8	7	9	13	17	4	7	9	6	4	3	5	3	9	4	7	4	1	4	3	6	2	0	2	3	4	10	4	3	1	0	0	2	3	3	1	1	4	1	0	1	1	7	1	0	0	2	0	0	1	1	0	2	3	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south39_active	80	3958	1466	1179	618	300	702	181	561	466	746	130	183	122	123	65	454	211	196	52	152	110	26	31	57	143	33	30	30	22	18	29	10	23	18	49	44	16	10	21	11	93	38	31	10	37	26	7	8	10	3	10	20	5	10	19	8	15	5	12	3	4	9	2	11	2	3	2	5	14	2	5	3	0	0	1	2	1	8	2	3	2	1	2	2	4	1	0	2	1	3	8	4	1	1	0	0	2	1	0	1	1	1	0	0	1	1	5	1	0	0	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	7389	3375	2308	1523	1171	1181	727	894	686	897	402	426	350	310	224	523	306	319	172	232	182	126	113	124	188	97	89	84	85	57	60	56	57	59	74	74	49	47	43	41	88	56	39	32	55	44	22	17	22	13	16	27	15	22	20	11	24	12	24	9	13	11	10	15	5	6	7	11	19	3	6	8	3	4	3	5	6	11	5	8	3	3	3	1	5	1	1	3	2	4	5	5	5	0	2	0	1	2	2	1	2	2	2	2	0	1	6	1	0	0	2	0	0	1	2	0	3	1	2	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	3918	1448	1233	632	304	706	165	589	449	716	136	180	131	119	63	431	217	199	57	155	104	27	30	58	149	25	37	27	19	16	30	9	23	23	50	50	17	14	21	12	76	46	28	9	36	26	8	7	12	2	5	14	5	8	13	5	11	4	18	2	4	9	2	11	2	1	1	4	14	2	4	2	0	0	1	2	3	9	3	6	1	2	1	1	4	0	0	3	1	2	3	4	1	0	0	0	0	1	0	1	2	1	1	1	0	1	5	1	0	0	2	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
