label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191
0.03	south32_all	80	3177	1416	750	703	514	987	291	329	257	235	301	220	370	408	268	134	88	99	215	90	104	171	48	102	37	111	42	44	27	24	73	33	20	78	28	23	80	37	17	46	18	29	16	22	16	40	37	9	10	26	31	23	10	11	24	5	10	9	5	7	4	5	6	11	2	9	9	5	5	7	5	3	6	8	3	4	18	3	17	2	1	6	1	3	1	1	2	1	3	2	3	4	1	1	2	1	0	1	0	2	0	3	0	3	1	0	0	0	2	2	2	1	0	1	1	0	2	0	0	0	0	1	0	0	1	0	1	1	9	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1739	733	335	366	266	663	118	187	134	132	186	118	238	259	180	80	33	55	162	54	62	100	27	66	17	66	20	27	11	16	47	16	12	49	18	14	67	23	12	34	6	15	7	16	5	27	33	4	5	18	17	18	6	8	16	2	5	6	5	4	3	3	3	6	1	4	5	0	2	6	3	1	4	4	2	1	11	0	17	1	0	4	0	3	0	0	1	0	2	0	2	2	1	1	0	0	0	0	0	1	0	3	0	2	0	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3222	1446	742	684	522	952	291	337	240	253	281	234	365	438	251	114	94	90	179	82	95	163	44	107	39	112	35	43	25	34	67	27	21	94	29	22	87	42	14	40	16	32	12	22	21	36	41	7	9	24	31	19	8	13	18	5	5	8	5	7	7	9	6	8	3	7	7	6	7	3	4	3	6	9	3	4	14	3	16	2	1	4	2	4	1	4	2	0	0	1	3	2	0	1	1	1	1	0	0	0	0	3	0	2	2	0	0	0	3	2	2	1	0	2	1	1	1	0	0	0	1	0	0	0	2	0	1	2	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1764	724	324	366	274	651	129	204	114	140	171	128	226	296	163	62	33	50	132	47	54	103	22	60	17	71	16	21	13	18	43	13	12	61	17	14	71	32	8	25	7	17	6	17	7	26	37	4	4	16	16	12	4	7	12	3	3	5	5	4	4	6	2	5	3	4	4	2	3	3	3	1	4	4	2	2	5	0	15	2	0	2	1	2	0	3	1	0	0	0	2	2	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	2	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	2	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3225	1427	729	668	544	984	298	366	257	253	293	254	348	465	210	102	85	80	188	72	84	164	50	97	46	110	36	54	31	36	55	25	17	94	33	26	61	53	16	35	12	39	9	25	14	42	39	10	6	21	26	20	7	17	18	7	4	5	9	8	8	7	2	7	3	3	19	7	6	11	3	3	7	7	3	2	13	3	14	2	1	3	2	3	0	11	2	0	2	0	3	2	0	2	1	1	1	0	0	0	0	3	0	2	1	0	0	0	2	1	1	0	0	1	0	2	2	0	0	1	1	1	0	0	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1743	729	326	361	296	677	130	230	122	134	166	149	227	325	151	52	31	44	131	42	43	105	23	54	24	72	16	26	16	17	32	11	10	61	15	15	42	42	7	14	7	23	5	18	5	31	34	7	2	12	14	14	4	9	12	5	2	1	6	5	3	5	0	5	3	0	17	4	3	9	2	1	4	4	2	1	5	0	13	2	0	0	1	1	0	11	1	0	0	0	2	2	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	2	0	1	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3197	1495	752	648	561	977	293	375	250	280	290	287	322	471	240	98	96	80	164	68	80	161	56	93	48	111	39	53	41	39	66	23	24	72	37	26	61	54	26	55	12	45	14	25	15	55	44	14	4	22	25	19	3	15	12	12	6	3	9	4	8	8	2	5	4	5	30	8	4	14	2	7	3	6	4	1	14	2	10	3	2	3	2	2	0	12	3	1	3	1	1	1	3	1	0	1	1	0	0	0	2	3	1	2	1	2	0	0	3	0	0	1	0	1	0	2	2	0	0	2	1	1	0	1	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1720	796	346	353	296	653	127	226	120	144	160	157	213	322	181	41	38	49	111	37	38	114	23	43	24	73	20	18	19	17	40	8	10	39	16	13	39	46	12	33	7	23	7	18	8	45	39	10	1	13	14	12	2	7	9	6	3	1	5	3	3	6	0	4	3	3	26	5	1	7	2	5	1	3	4	1	10	0	9	2	2	0	2	0	0	11	1	0	0	0	1	1	3	0	0	0	1	0	0	0	2	3	0	1	1	2	0	0	2	0	0	1	0	0	0	2	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3291	1444	745	672	545	982	290	363	252	283	287	261	352	453	263	107	91	85	178	59	89	178	53	108	55	119	39	48	38	37	74	26	27	63	42	25	62	51	28	66	9	51	17	25	15	51	42	13	6	19	21	19	4	15	7	10	9	4	8	10	5	6	3	1	2	4	37	7	2	15	3	9	5	5	5	0	13	1	4	5	4	5	2	0	2	9	2	1	6	1	0	1	8	1	0	2	1	0	0	0	3	0	1	1	1	3	0	0	2	1	2	1	1	1	0	1	1	0	0	2	0	1	0	1	1	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1758	777	361	355	288	630	123	212	122	154	161	141	238	289	199	50	44	48	118	33	48	129	26	64	26	80	22	18	19	16	40	12	10	44	21	8	39	44	11	38	5	28	8	15	7	41	34	8	0	10	8	11	2	7	5	4	4	1	4	8	2	3	0	1	1	3	27	4	2	7	1	5	2	2	3	0	10	1	1	3	3	2	1	0	1	8	1	0	3	0	0	1	7	0	0	0	0	0	0	0	3	0	0	1	1	3	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3232	1395	759	679	520	1035	284	357	237	290	262	248	372	424	262	118	98	89	195	67	90	176	56	104	50	118	45	41	39	39	78	23	35	61	32	26	62	35	26	60	15	45	17	19	12	55	42	12	9	14	33	16	4	9	7	8	11	7	6	11	6	10	2	1	3	5	47	8	4	10	4	9	5	3	7	0	11	2	3	5	5	4	2	1	3	1	1	1	5	1	1	1	8	1	0	2	1	1	0	0	3	3	1	1	1	3	1	1	2	1	2	1	1	0	0	1	0	1	0	4	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1715	733	365	346	257	660	128	205	125	166	161	139	243	289	195	66	50	47	128	34	49	127	29	66	20	70	26	15	20	18	47	12	18	44	13	11	40	27	11	35	7	21	7	9	5	44	32	6	1	10	20	8	2	4	4	3	7	1	2	8	4	5	0	1	1	4	34	5	4	4	2	5	2	2	4	0	10	1	1	3	4	2	1	1	1	0	0	0	3	0	1	1	7	0	0	0	0	1	0	0	3	1	0	1	0	3	0	1	1	0	1	1	0	0	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3205	1410	777	695	543	1124	267	345	264	292	253	241	355	407	259	123	100	101	179	73	82	198	54	98	46	131	36	39	28	35	83	24	34	73	28	28	57	33	21	62	14	40	16	13	9	29	43	7	12	15	29	24	5	8	9	5	9	9	3	12	5	12	5	1	4	2	37	9	5	11	6	6	4	3	7	0	11	2	6	3	5	6	2	1	3	1	1	1	5	0	2	0	5	1	0	3	1	1	1	0	2	4	1	0	1	3	1	1	3	1	2	0	2	0	0	0	0	1	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1673	706	372	348	279	726	125	195	131	180	153	137	214	285	184	75	54	55	109	41	48	143	27	64	22	88	20	17	13	17	60	14	20	53	14	11	39	26	7	36	5	21	5	5	2	22	23	1	4	9	18	17	1	5	5	3	6	2	2	8	5	6	0	1	1	2	26	3	4	6	4	3	2	2	2	0	10	1	4	2	4	4	1	1	1	0	0	0	3	0	2	0	4	0	0	0	0	1	1	0	2	2	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3101	1415	750	703	515	1100	289	352	255	285	223	221	330	380	230	126	99	82	179	77	68	179	60	107	43	136	38	47	35	34	81	25	28	68	22	30	69	38	20	41	17	35	12	13	5	28	27	7	11	24	27	27	10	11	8	9	10	7	4	8	5	16	4	5	4	4	26	9	5	20	5	5	4	3	5	2	11	2	6	2	4	4	1	1	3	2	0	2	3	0	3	1	6	1	0	3	0	1	1	3	2	4	1	0	1	1	1	2	1	1	1	1	4	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1613	704	355	362	249	692	135	198	116	172	128	128	202	275	148	74	49	41	100	44	38	117	28	70	21	89	15	23	14	17	62	11	16	50	12	17	43	29	9	26	7	23	5	7	1	14	8	3	5	17	16	21	3	8	5	2	8	1	2	6	5	8	1	3	2	2	22	3	3	13	5	3	3	1	2	0	10	1	4	1	2	2	0	1	0	1	0	0	0	0	3	0	5	0	0	1	0	1	1	3	2	2	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3011	1494	743	694	509	1004	274	343	250	264	215	211	310	376	200	123	88	76	157	77	73	192	58	90	48	145	35	52	40	26	60	27	27	52	20	28	56	43	21	41	16	23	15	11	11	18	33	11	14	23	28	26	7	17	10	11	10	5	4	5	4	13	4	6	4	4	24	9	5	16	6	4	4	3	7	2	10	0	7	2	2	4	1	0	3	2	0	3	4	2	3	4	5	1	0	2	0	2	1	5	2	3	1	0	0	1	1	1	1	1	0	1	3	0	0	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	1525	726	343	358	253	649	121	180	113	170	119	120	207	266	122	69	39	36	88	39	39	118	27	57	22	92	11	26	17	15	46	13	14	37	12	14	33	30	8	21	4	17	7	6	3	8	13	4	7	15	18	19	2	12	5	3	9	2	1	4	4	8	1	3	2	2	23	4	1	10	5	3	3	1	3	0	9	0	4	0	0	2	0	0	0	1	0	0	1	1	3	2	1	0	0	1	0	2	1	5	2	2	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
