label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191
0.03	south32_all	80	3900	1774	214	223	773	688	560	224	356	301	174	66	35	236	210	167	160	149	139	72	14	185	16	82	101	22	19	16	30	6	58	5	55	60	7	61	12	4	10	9	20	6	10	20	18	6	3	39	12	10	20	44	8	23	29	12	12	9	2	4	6	5	12	5	3	15	0	3	3	0	6	2	0	11	1	5	12	1	10	20	8	4	1	4	1	2	0	0	0	0	2	0	3	4	1	4	0	1	1	0	17	0	1	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	10	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3614	1578	111	119	737	651	541	186	340	287	159	43	21	230	199	164	149	145	138	69	5	181	9	80	98	15	14	10	20	5	58	2	54	60	5	59	9	2	8	7	20	5	7	18	17	6	3	39	8	10	18	43	6	22	28	12	11	9	1	3	5	5	11	4	1	15	0	3	2	0	1	2	0	11	0	3	12	0	10	20	8	1	0	4	0	1	0	0	0	0	2	0	1	4	0	4	0	1	1	0	17	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	10	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3970	1671	229	199	764	673	587	230	326	303	214	57	27	217	158	168	181	165	94	67	20	118	23	94	87	19	13	28	25	8	38	5	76	42	21	42	15	6	10	25	49	7	4	38	24	13	22	12	11	8	4	2	1	3	22	10	0	4	14	19	12	23	13	0	0	12	0	4	3	2	1	5	1	16	3	9	3	0	1	0	1	3	3	0	9	1	13	1	2	1	2	7	2	1	0	0	1	1	1	0	0	0	0	0	1	0	1	4	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3695	1513	115	116	721	647	556	191	310	288	185	36	19	198	146	161	172	155	74	60	7	114	13	92	82	8	7	26	24	6	36	4	74	38	18	39	14	4	9	16	48	6	3	36	24	11	22	12	9	7	4	2	1	3	22	10	0	3	12	18	11	23	13	0	0	12	0	1	3	0	0	4	0	15	0	9	3	0	1	0	1	3	3	0	9	1	12	1	2	1	1	7	2	1	0	0	1	1	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3800	1757	192	201	716	623	489	252	355	308	181	65	27	264	129	166	155	189	156	132	22	106	13	164	74	10	18	29	37	5	45	7	32	72	38	35	9	14	13	36	31	8	6	22	32	11	22	22	6	22	20	16	10	15	20	23	8	15	2	12	16	12	5	2	2	4	0	6	19	3	2	2	1	1	3	7	15	0	0	3	2	1	0	3	6	0	3	0	2	1	5	0	6	2	0	0	0	0	0	1	0	2	0	7	0	1	5	0	1	3	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3519	1573	101	106	662	593	459	196	338	274	165	42	12	257	121	156	147	183	151	109	12	102	5	160	71	5	14	26	24	2	45	4	30	71	33	35	7	14	13	36	30	4	6	21	30	9	20	21	2	16	19	14	10	12	20	23	8	13	1	12	16	12	4	2	1	3	0	4	19	2	1	2	1	1	2	7	15	0	0	2	0	1	0	3	6	0	3	0	1	0	5	0	6	2	0	0	0	0	0	0	0	2	0	7	0	1	3	0	0	3	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4119	1870	189	222	817	661	519	173	339	328	271	41	39	221	143	125	154	155	74	164	15	121	11	157	70	21	14	49	41	6	48	10	64	83	16	28	38	18	22	12	27	7	36	14	17	17	7	16	29	6	40	18	5	22	9	3	6	31	7	21	5	12	8	3	3	21	0	3	6	1	3	0	0	4	2	9	0	1	13	3	11	0	0	10	1	2	1	2	3	0	11	0	0	0	0	9	1	15	2	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	7	0	0	0	4	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3874	1675	117	122	775	626	483	133	323	302	246	28	21	218	117	110	150	126	64	155	7	118	9	157	69	17	8	41	38	3	46	3	60	81	16	28	33	11	17	11	26	5	29	13	13	15	7	15	24	4	40	18	5	21	9	3	6	31	0	18	5	10	8	2	2	18	0	3	6	1	3	0	0	4	2	9	0	0	13	3	11	0	0	10	0	2	0	0	3	0	11	0	0	0	0	9	1	15	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	6	0	0	0	4	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4808	1886	200	204	753	612	408	208	322	279	233	67	22	220	141	149	108	113	102	175	16	108	12	80	74	26	19	30	38	8	22	11	73	59	22	31	20	18	16	25	20	11	23	12	26	20	18	8	9	31	21	28	5	7	15	7	16	20	5	10	20	18	6	10	4	1	1	1	10	0	2	1	5	5	4	0	2	1	4	3	0	3	1	23	3	1	5	0	0	0	1	0	1	7	5	13	2	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	4563	1743	123	123	699	576	369	175	296	262	220	50	13	215	127	139	104	107	86	168	8	100	7	73	72	13	9	26	35	3	21	6	71	58	21	30	19	10	16	24	17	1	21	9	26	19	18	8	9	27	20	27	5	6	12	6	14	19	5	10	17	15	6	9	1	1	1	1	10	0	2	1	4	5	4	0	2	1	4	2	0	3	1	23	3	0	5	0	0	0	1	0	1	7	5	13	2	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4743	1903	200	198	660	643	432	245	398	278	279	60	20	207	151	156	145	129	85	140	11	122	7	90	76	25	15	34	44	4	64	3	72	52	43	40	24	28	10	29	30	16	16	24	7	17	16	13	11	5	16	39	0	14	16	3	32	12	5	8	22	5	4	5	1	9	0	2	5	1	0	1	1	2	0	7	2	1	2	8	1	2	2	0	18	3	2	0	2	1	0	1	7	0	5	4	0	11	1	0	10	0	0	0	2	0	3	0	1	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4515	1754	126	123	614	590	418	216	377	250	263	43	11	200	130	138	144	125	78	134	6	116	6	86	68	19	6	26	36	0	62	1	70	51	39	39	16	23	5	28	29	15	13	23	7	16	16	12	10	3	15	38	0	14	15	2	29	11	5	6	20	5	4	4	1	9	0	0	0	0	0	1	1	2	0	7	2	1	1	8	0	2	1	0	18	0	2	0	2	1	0	1	7	0	5	4	0	11	1	0	10	0	0	0	2	0	3	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4572	1973	208	219	578	599	400	264	251	285	194	69	22	254	160	172	106	148	118	115	22	118	12	65	84	13	18	49	47	6	55	6	46	107	32	48	34	24	6	22	21	10	15	18	32	6	30	26	8	5	13	4	6	13	28	3	1	8	5	2	24	7	25	6	0	28	0	6	3	2	6	4	2	0	8	5	1	1	2	4	18	1	0	23	6	6	13	6	6	1	3	4	8	0	0	1	0	3	0	0	0	2	0	6	0	2	0	0	0	5	12	0	0	1	0	1	0	0	0	3	1	0	2	0	0	0	1	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4390	1856	134	139	534	572	355	226	236	252	180	52	15	249	144	168	90	140	105	110	10	78	6	61	73	11	10	44	36	1	53	1	44	106	30	48	26	22	2	16	19	5	15	17	31	5	30	26	8	4	13	4	5	13	28	3	0	7	4	2	24	7	25	2	0	27	0	4	2	0	5	4	0	0	6	5	1	0	2	4	18	1	0	23	5	5	12	6	6	0	3	4	8	0	0	0	0	3	0	0	0	1	0	6	0	1	0	0	0	5	5	0	0	1	0	1	0	0	0	3	1	0	2	0	0	0	1	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5149	1863	185	224	636	655	403	223	407	276	220	61	38	200	177	178	132	138	174	96	19	108	20	88	111	16	14	41	39	7	45	6	68	77	23	39	10	16	13	20	43	32	7	12	13	18	20	10	9	9	8	12	4	6	12	7	17	9	5	6	8	24	18	0	1	5	1	3	1	6	0	0	1	18	0	3	7	0	5	15	5	0	1	0	1	0	0	8	1	5	4	0	4	3	4	2	4	1	0	1	1	0	0	0	0	3	1	0	2	0	1	0	0	0	0	0	4	0	6	1	3	0	1	4	0	1	0	0	0	0	4	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4930	1754	94	110	577	631	375	186	378	251	199	38	21	193	163	166	122	125	161	92	12	104	6	82	104	11	10	31	32	3	42	2	65	75	22	39	9	16	8	18	36	18	5	12	13	18	20	10	6	9	8	11	2	6	11	6	16	9	4	6	7	22	17	0	0	5	0	3	0	5	0	0	0	18	0	2	7	0	5	15	4	0	1	0	0	0	0	8	1	5	4	0	3	3	3	2	4	1	0	0	1	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	4	0	6	1	3	0	1	4	0	0	0	0	0	0	4	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3528	1433	162	136	428	585	285	140	273	247	185	35	20	156	170	109	95	87	117	115	17	87	9	69	95	19	7	14	26	1	57	3	43	17	39	35	16	8	11	10	39	13	9	6	25	7	29	16	3	19	23	34	1	4	14	11	3	18	7	30	20	0	0	5	4	3	0	6	4	0	4	6	2	0	0	1	0	0	1	1	2	0	0	7	2	2	3	0	1	1	5	5	8	1	0	3	0	2	0	1	0	0	0	2	0	0	0	1	1	6	0	0	0	7	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3356	1350	73	71	371	558	265	119	256	234	167	20	8	151	160	95	88	83	106	110	12	84	3	67	90	15	6	10	21	1	56	0	34	13	35	34	14	7	10	10	38	9	5	6	23	7	29	15	3	16	23	27	0	2	13	10	3	17	7	30	20	0	0	5	4	3	0	0	3	0	4	6	2	0	0	1	0	0	1	1	2	0	0	7	2	2	3	0	0	1	5	5	8	1	0	3	0	2	0	1	0	0	0	1	0	0	0	0	1	6	0	0	0	7	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
