label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south34_active	80	13561	13082	10648	7525	2123	597	1403	3030	2272	1063	1136	992	1141	356	693	181	227	316	49	160	67	55	65	110	183	47	74	11	17	31	26	23	9	4	4	2	15	12	25	4	0	0	5	2	11	2	4	16	1	13	0	1	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	30592	19287	14064	9933	4203	2674	2603	3751	3085	1560	1571	1376	1374	613	928	397	378	412	205	257	167	128	133	157	224	87	110	50	43	50	37	48	21	16	27	19	21	17	19	15	9	5	11	5	7	4	9	19	1	6	1	0	3	2	2	1	0	2	0	1	2	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	14357	14024	11325	8096	2230	602	1515	3244	2634	1090	1230	1089	1213	392	758	194	241	345	38	190	78	50	77	129	199	38	81	14	17	30	22	28	6	2	4	3	13	10	16	3	2	0	5	2	7	2	5	18	1	5	0	0	1	1	0	1	0	0	0	1	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	30619	19231	14000	9774	4206	2682	2586	3765	3053	1582	1497	1417	1413	581	927	401	381	400	203	261	157	102	130	191	199	81	97	53	40	64	36	50	25	16	24	19	22	21	23	14	10	2	8	5	8	3	6	10	1	2	2	1	2	0	2	1	0	2	0	1	1	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	14273	13999	11310	7943	2275	593	1480	3252	2637	1157	1188	1138	1239	357	771	184	254	330	38	189	69	40	73	161	177	36	74	10	14	38	24	31	9	4	1	4	14	14	18	3	2	0	4	2	7	3	4	7	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	30389	19212	13967	9558	4112	2661	2605	3727	3014	1579	1527	1421	1437	592	830	417	398	445	210	269	184	91	147	191	188	76	74	53	37	44	38	46	28	15	24	21	22	17	32	10	8	6	4	4	7	4	3	15	0	4	3	1	3	0	0	0	0	3	1	1	3	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	14193	14058	11251	7723	2206	581	1458	3213	2578	1157	1225	1125	1259	354	692	203	270	379	38	191	75	40	83	160	171	34	56	12	11	25	25	30	7	3	6	4	13	12	26	3	2	2	2	2	6	4	1	12	0	3	3	0	1	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30378	19399	13923	9391	4162	2638	2534	3721	2880	1552	1488	1391	1401	600	808	423	444	430	224	259	179	96	143	231	200	72	78	48	46	47	55	36	34	18	23	20	28	13	33	9	7	6	4	4	13	5	4	15	2	4	3	2	2	0	1	0	1	3	1	1	2	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	14185	14231	11159	7556	2289	592	1417	3204	2444	1143	1184	1147	1215	369	685	210	306	367	42	181	75	39	83	202	186	38	56	11	16	28	37	21	8	4	6	2	15	9	29	5	1	2	1	1	12	4	2	13	1	2	3	1	0	0	0	0	1	0	1	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	30332	19316	14002	9280	4071	2635	2544	3713	2919	1456	1495	1432	1495	606	760	420	451	446	222	254	174	111	157	217	252	81	85	43	51	37	47	32	34	17	21	15	28	11	36	10	5	12	5	4	20	7	2	18	5	4	3	3	2	0	3	1	1	2	1	0	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	south39_active	80	14242	14131	11196	7420	2298	580	1435	3178	2486	1034	1168	1187	1298	374	627	215	308	386	41	180	67	44	89	180	234	43	57	12	15	22	37	20	9	6	6	2	16	8	33	6	0	3	2	1	18	5	1	17	4	2	3	2	0	0	2	1	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	south40_all	80	30291	19411	13963	9444	4143	2641	2476	3721	2974	1489	1554	1439	1372	659	806	395	385	468	220	245	152	127	164	227	238	74	102	42	56	48	53	36	31	19	17	17	28	8	27	7	7	13	5	5	20	7	2	14	26	2	0	3	2	0	3	2	1	2	0	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	south40_active	80	14292	14094	11142	7605	2325	632	1398	3184	2549	1048	1250	1202	1192	399	647	194	261	402	39	184	52	49	92	183	216	42	70	12	20	31	37	22	6	5	4	5	14	5	25	3	1	3	1	2	18	5	1	13	25	1	0	3	0	0	2	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
