label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172
0.03	south35_all	80	28951	15812	8477	7175	3710	5908	3766	1948	2765	1353	1489	2364	991	807	705	1723	635	881	491	516	436	384	374	846	567	404	431	593	206	347	252	289	171	197	192	118	146	100	177	86	94	87	78	214	90	116	140	42	43	74	56	40	44	24	29	42	31	63	28	29	33	23	58	36	16	53	44	20	18	14	18	20	33	14	10	11	14	10	8	9	8	17	8	8	2	3	14	6	3	5	6	4	5	14	2	11	1	6	9	2	1	5	3	5	0	3	2	2	0	2	0	0	0	5	0	3	1	0	0	1	1	1	0	1	3	1	0	0	2	0	0	0	0	2	0	2	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	16112	9298	4719	4150	1813	3721	2320	914	1635	683	794	1462	513	375	320	1065	318	515	215	248	193	192	183	580	351	245	277	367	100	184	141	169	84	83	107	55	90	39	118	39	48	37	39	146	45	58	98	21	20	41	24	20	19	12	10	20	15	23	15	21	22	7	31	21	9	31	23	7	12	12	6	14	18	7	5	4	11	4	5	2	3	12	8	3	1	1	13	3	2	1	2	3	4	8	1	6	1	5	6	1	0	3	2	5	0	3	2	2	0	1	0	0	0	5	0	2	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29033	15814	8442	7201	3789	6004	3854	1982	2691	1396	1525	2264	1014	815	681	1752	625	812	499	498	441	409	385	812	570	431	387	558	205	340	253	311	176	194	191	112	150	101	199	84	88	89	89	167	85	100	132	41	47	72	52	41	39	31	22	37	29	54	28	26	37	24	53	31	19	46	40	19	20	18	19	14	28	17	13	11	14	7	12	12	9	15	4	4	4	5	20	4	3	6	5	6	3	12	4	8	6	4	4	0	3	6	2	0	1	1	0	1	0	2	0	6	0	0	0	3	1	0	0	2	2	1	0	0	3	0	0	0	2	0	0	0	0	1	0	2	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	16221	9335	4656	4186	1899	3774	2388	945	1574	696	834	1415	517	380	305	1100	319	487	231	238	196	209	192	550	355	259	229	345	91	198	147	179	89	83	108	45	92	38	126	41	47	36	49	106	40	59	91	17	24	43	20	17	16	19	8	17	15	24	19	17	26	8	31	21	11	19	33	6	15	12	5	5	15	6	6	4	10	3	8	6	4	11	2	2	2	1	19	2	1	1	1	3	2	6	2	3	6	2	2	0	1	3	1	0	1	1	0	1	0	0	0	6	0	0	0	2	1	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	28796	15826	8484	7115	3776	6020	3945	1957	2748	1426	1543	2269	1011	788	704	1667	625	843	483	506	462	420	383	818	617	448	468	535	184	335	224	308	174	190	211	119	173	106	202	85	81	84	81	162	96	100	128	36	55	75	47	44	36	39	22	38	25	59	27	29	43	25	43	25	22	43	28	18	18	17	17	16	17	16	15	12	18	3	8	13	12	15	7	3	8	6	12	3	4	4	1	7	4	16	8	5	5	4	3	0	7	5	3	2	1	1	0	1	2	2	0	6	0	0	0	3	1	0	0	3	2	1	0	1	3	0	0	0	2	0	0	1	0	0	1	0	0	1	1	1	0	0	4	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	16053	9369	4621	4098	1902	3728	2428	945	1649	712	833	1377	509	348	320	1064	314	524	223	251	217	206	196	547	413	286	289	328	85	212	130	171	94	88	123	48	104	36	128	42	40	37	51	94	54	59	72	14	23	46	18	23	11	23	8	19	14	25	15	17	34	6	24	16	10	22	20	7	12	10	6	7	16	5	4	5	15	2	5	7	8	13	3	3	3	2	9	1	0	1	0	3	3	6	4	1	5	1	2	0	4	4	1	2	1	1	0	1	0	0	0	6	0	0	0	2	1	0	0	1	1	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29032	15591	8562	7099	3782	6069	3954	2002	2780	1464	1533	2215	1012	763	727	1623	662	778	487	514	461	425	406	782	591	484	499	526	187	364	207	303	162	193	219	117	170	97	191	75	71	79	90	132	94	94	113	40	70	72	46	45	33	44	26	33	21	58	27	26	44	24	49	22	19	38	46	17	15	16	13	23	18	17	18	11	18	3	10	10	10	11	8	5	10	7	9	3	6	3	1	6	4	7	7	5	6	2	1	0	7	2	5	3	1	3	0	0	2	2	0	6	0	0	1	3	0	0	0	2	1	0	1	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	16222	9139	4653	4165	1892	3771	2355	970	1671	704	819	1358	500	332	331	1017	331	499	229	252	230	209	222	480	388	309	318	325	91	230	110	175	87	105	131	43	100	37	109	34	36	36	50	74	59	48	55	17	34	47	21	24	10	27	8	16	11	27	16	14	33	7	31	14	7	21	26	7	10	8	5	14	11	3	6	6	13	0	6	5	8	10	4	1	5	2	7	0	2	1	0	3	3	3	3	1	6	0	0	0	4	1	3	2	1	2	0	0	0	0	0	6	0	0	1	2	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29058	15598	8530	6886	3792	6029	3917	2015	2796	1457	1511	2201	1001	772	737	1464	682	809	488	519	462	430	390	843	583	446	525	551	187	385	216	287	164	194	249	103	144	90	172	80	71	73	102	144	93	96	124	48	68	83	47	51	32	36	27	34	20	45	27	32	39	18	40	17	15	33	38	14	18	17	9	34	17	15	17	10	24	8	5	10	10	12	7	6	13	5	5	3	5	3	0	5	5	7	6	3	5	2	4	1	6	2	4	3	3	3	1	0	2	1	0	0	0	1	2	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	16327	9100	4691	3948	1879	3659	2340	975	1741	698	807	1368	482	334	330	903	331	488	236	259	244	222	214	547	383	297	345	379	95	246	115	159	95	112	160	38	79	30	105	26	33	36	59	72	56	46	71	24	33	56	28	31	12	20	8	16	8	28	13	20	31	8	24	9	4	21	16	8	11	9	3	24	10	4	8	7	10	5	3	4	10	10	5	2	9	2	2	0	2	0	0	2	3	1	2	0	5	0	2	0	3	1	2	2	2	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	29283	15486	8487	6913	3740	5993	3879	1977	2738	1403	1491	2164	1010	776	725	1527	711	803	487	522	426	417	384	813	551	453	502	518	208	379	232	323	174	215	229	110	130	86	188	81	70	73	100	153	76	83	131	64	68	84	47	52	27	34	28	31	26	46	25	32	39	26	42	18	12	28	49	19	17	13	8	35	16	16	14	10	29	14	6	8	13	14	12	7	12	4	4	3	9	3	0	3	2	8	7	2	3	3	5	1	5	0	4	2	2	3	1	2	1	1	1	0	0	1	2	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
0.03	south40_active	80	16418	8893	4688	4049	1875	3706	2380	952	1652	675	834	1362	480	357	325	950	343	473	234	261	224	213	201	504	328	278	348	382	96	242	129	174	93	122	143	40	73	34	116	25	36	29	52	97	48	35	78	34	34	52	31	30	12	18	11	13	12	28	13	17	28	11	29	9	4	15	20	12	9	6	2	25	7	4	8	5	15	9	2	2	13	9	10	3	11	2	2	0	5	0	0	3	0	5	3	0	3	0	3	0	2	0	2	0	1	2	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
