label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176
0.03	south35_all	80	3972	1829	1934	2060	690	1123	487	274	322	220	412	263	210	195	382	146	167	154	101	79	409	107	75	153	57	158	86	74	53	37	81	87	43	43	100	58	21	23	15	41	51	14	17	30	14	35	19	26	39	13	7	14	17	6	15	12	14	16	7	5	9	8	8	24	3	8	3	10	8	3	4	0	0	4	1	5	2	19	2	1	1	8	2	1	2	2	3	4	1	3	7	6	3	3	4	1	1	2	4	2	1	13	3	2	0	0	7	0	0	0	1	0	0	1	0	1	2	0	2	0	1	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0	0
0.03	south35_active	80	2451	1004	1533	1760	393	950	281	82	197	50	338	166	103	116	339	81	114	106	26	16	390	88	22	132	38	140	60	52	39	18	67	81	32	27	94	52	5	8	2	30	46	5	3	26	4	27	12	21	36	4	2	3	13	2	10	0	11	13	6	2	8	6	5	21	1	3	1	8	0	1	3	0	0	2	1	4	1	19	1	1	1	8	0	1	2	1	1	1	1	1	7	2	2	3	3	0	1	2	4	0	0	12	0	1	0	0	4	0	0	0	1	0	0	0	0	1	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0
0.03	south36_all	80	4028	1828	1967	2073	706	1144	475	281	330	230	386	261	178	192	370	144	175	154	95	93	387	118	75	161	53	142	83	76	63	43	74	81	36	51	134	61	20	23	13	36	70	13	12	32	18	51	19	20	45	11	9	13	20	7	11	15	16	14	7	5	6	18	10	14	3	5	3	10	0	3	6	0	2	6	2	6	5	14	0	1	2	8	2	1	2	4	2	4	2	1	4	6	3	3	3	2	0	2	6	2	1	9	2	3	1	0	7	0	0	0	1	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	2431	978	1556	1777	411	971	263	83	210	52	305	167	85	121	324	77	121	113	25	17	369	102	22	144	31	124	56	53	47	18	62	74	25	36	127	53	4	10	3	26	64	4	2	21	7	43	12	14	43	4	4	4	16	2	9	1	12	10	6	2	6	13	10	12	0	1	1	8	0	1	4	0	1	5	2	4	3	14	0	1	2	8	0	1	2	3	1	1	2	1	4	2	1	3	3	1	0	2	6	0	0	8	0	1	1	0	4	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3985	1769	1841	1850	686	1077	433	293	321	237	385	270	173	171	328	147	168	161	88	89	323	127	80	152	55	129	95	68	63	44	74	75	34	37	115	54	15	21	14	35	65	14	10	33	13	55	19	16	42	6	8	11	25	9	9	17	15	8	5	4	6	13	11	11	3	5	5	8	0	4	5	0	2	4	1	3	4	11	0	1	2	4	2	3	4	6	3	2	3	1	4	4	2	4	6	1	0	3	6	1	0	5	1	2	1	0	0	0	0	0	1	0	0	1	1	1	0	0	4	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0
0.03	south37_active	80	2329	904	1427	1543	411	902	227	84	185	60	311	170	84	103	278	81	117	121	23	18	302	108	28	129	26	111	66	45	47	18	58	67	25	27	105	46	3	9	5	25	57	3	2	18	7	48	8	9	40	3	4	2	22	3	9	1	11	5	4	1	5	9	10	10	0	0	1	7	0	3	3	0	1	3	1	2	2	11	0	1	1	4	0	1	2	6	1	1	2	0	4	1	1	2	6	1	0	2	6	0	0	4	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3895	1664	1688	1698	653	964	434	314	287	229	329	249	163	169	254	136	162	131	95	94	244	118	72	152	47	108	67	63	63	40	80	60	36	29	92	50	19	19	26	34	56	16	11	34	12	50	18	14	46	1	5	9	27	8	11	12	16	6	7	2	7	15	8	6	5	7	3	6	2	5	4	1	5	3	1	2	3	12	1	2	6	3	2	2	3	7	3	3	3	2	1	0	2	5	6	1	0	3	8	0	1	3	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	8	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	2171	803	1269	1378	376	790	218	91	161	52	259	157	76	95	201	75	106	97	21	25	221	95	22	120	18	97	44	42	42	17	60	48	24	21	79	40	4	8	10	25	45	4	3	19	6	46	6	8	40	1	3	4	24	2	10	1	12	4	3	0	5	9	7	5	0	2	1	5	2	3	3	0	1	3	1	1	2	12	0	1	2	3	0	0	1	6	1	1	2	1	0	0	1	3	5	1	0	2	8	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	3708	1549	1496	1432	614	882	376	318	287	235	295	235	169	147	219	131	144	121	92	89	220	102	65	120	54	118	77	57	63	31	82	73	40	35	65	49	26	16	22	28	45	14	14	32	9	31	16	18	40	4	6	11	24	9	7	12	13	5	9	4	5	9	5	4	6	7	2	8	3	4	4	4	5	1	4	1	2	6	4	5	7	0	2	2	2	10	1	3	4	3	1	2	1	6	4	2	0	3	4	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_active	80	1933	682	1064	1115	314	709	177	94	142	51	227	149	75	84	172	77	91	79	17	26	195	69	17	88	20	103	49	34	37	13	59	58	26	22	53	41	7	8	8	21	33	4	6	17	3	30	4	9	34	3	2	7	21	2	6	1	10	4	5	1	3	4	2	3	1	2	0	6	3	3	4	3	2	1	2	0	2	6	1	3	2	0	0	0	0	7	0	1	2	2	0	2	1	3	3	1	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south40_all	80	3562	1544	1466	1417	624	838	362	309	275	234	274	242	177	154	209	128	129	98	88	86	229	109	59	107	55	122	55	55	57	30	93	76	43	37	44	36	27	14	30	26	49	12	13	21	6	31	13	17	27	7	5	12	17	10	10	10	19	8	8	6	5	9	4	0	4	7	0	6	4	2	4	4	5	1	5	1	2	10	7	7	6	0	3	2	1	6	2	1	2	4	4	2	1	9	1	1	1	3	3	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south40_active	80	1783	664	1024	1070	304	671	175	86	128	55	197	145	81	90	167	77	86	57	14	23	205	74	13	75	20	103	36	38	31	10	67	60	27	21	35	29	6	6	9	21	35	5	6	13	2	30	3	8	21	4	2	6	14	0	8	1	16	6	4	2	3	4	2	0	1	2	0	4	3	1	4	3	1	1	2	1	1	10	3	3	1	0	0	0	0	3	1	0	1	2	2	2	1	4	0	0	1	3	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
