label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	south34_active	80	2567	797	1048	342	265	159	321	223	123	169	140	61	179	84	100	84	41	124	53	29	64	52	88	76	43	24	25	21	37	19	62	20	15	45	6	8	12	12	7	6	43	23	13	10	9	23	3	7	12	1	4	12	1	10	3	3	4	3	3	6	4	8	3	4	1	4	1	4	5	9	1	2	3	10	6	2	2	1	2	2	1	2	2	1	3	2	1	2	1	0	1	4	2	1	0	0	0	0	0	0	2	0	2	1	0	0	1	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	4070	1437	1541	662	458	373	489	406	254	291	258	153	254	163	150	129	101	166	92	66	92	95	136	95	75	44	42	50	70	38	91	29	28	50	12	21	25	19	11	19	57	43	16	14	14	31	6	15	21	7	10	15	6	13	8	6	6	8	10	15	6	13	4	7	9	12	5	7	7	13	5	3	4	4	8	4	3	3	2	6	2	4	3	1	7	3	4	3	2	0	3	4	2	2	1	0	0	0	0	2	2	0	1	2	0	0	3	1	0	0	3	1	0	1	0	1	2	2	1	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	2335	756	949	340	237	192	285	216	130	172	148	70	155	80	85	71	42	115	50	25	56	52	92	71	54	22	24	26	41	20	60	16	18	34	7	10	14	10	8	5	39	26	9	9	9	23	3	8	15	5	3	8	2	9	5	4	3	3	2	7	2	10	2	4	3	3	2	2	4	7	1	2	0	2	4	2	2	2	2	6	1	1	1	1	4	1	1	3	1	0	2	4	2	1	0	0	0	0	0	1	2	0	1	1	0	0	1	0	0	0	2	0	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	3877	1401	1329	638	461	384	449	359	230	297	230	159	254	145	143	107	98	169	97	67	91	91	148	98	80	43	39	54	50	38	89	24	26	52	14	23	21	19	13	18	56	44	18	12	19	17	5	15	25	12	8	9	7	11	9	9	5	7	10	15	4	10	4	3	10	5	6	5	4	9	3	3	4	4	11	3	2	2	4	8	0	8	1	1	6	3	4	2	1	0	2	5	3	3	2	0	1	0	0	2	1	0	1	1	0	1	2	0	0	0	3	1	1	1	0	1	2	0	1	0	3	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2171	728	809	333	228	200	256	189	112	171	129	84	160	71	84	55	46	122	44	25	57	52	112	65	59	22	22	26	30	17	56	16	17	35	9	12	12	11	9	6	35	28	8	6	11	15	3	9	17	6	3	4	3	7	5	4	2	2	3	5	2	8	1	1	3	0	1	1	1	6	1	1	2	2	10	1	2	1	2	8	0	3	0	1	3	1	0	2	1	0	2	5	2	2	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	2	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3874	1441	1291	655	445	408	441	361	226	268	219	170	227	162	141	103	96	175	82	78	101	102	144	113	77	43	35	50	53	38	86	22	27	54	15	20	17	20	12	15	56	49	18	18	20	19	9	11	20	14	9	6	7	9	11	11	5	6	10	13	4	7	3	5	17	4	8	3	6	12	2	6	6	9	10	3	1	2	5	9	0	5	6	1	8	4	4	1	2	1	2	1	1	2	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	4	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2227	758	804	326	202	206	254	211	112	147	132	80	143	85	80	54	52	128	34	33	64	58	101	74	55	24	19	24	34	14	46	13	17	31	9	8	8	14	8	8	39	32	8	9	11	16	4	9	13	8	5	2	3	4	7	6	1	4	4	5	3	4	0	2	12	0	5	0	3	10	2	3	4	2	10	1	1	1	2	8	0	2	3	0	5	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3914	1501	1277	666	452	415	486	356	236	277	193	175	233	157	142	114	92	180	84	78	94	104	137	148	87	42	43	52	52	43	95	30	33	51	17	18	21	23	16	22	58	47	17	19	22	21	11	11	18	12	9	5	11	7	10	11	4	6	9	11	5	4	2	5	16	3	7	5	6	11	3	8	5	14	8	4	0	1	4	9	2	5	5	1	6	8	2	0	1	1	1	1	2	1	2	0	1	0	1	0	0	0	3	0	0	3	0	1	0	1	0	0	1	0	2	0	2	0	0	0	2	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	2253	808	762	334	203	198	295	211	110	153	107	87	156	80	86	58	49	130	35	38	51	57	87	92	59	21	21	23	32	15	53	18	20	29	11	6	9	16	7	11	29	33	8	8	16	12	4	9	10	5	4	2	7	3	5	6	1	3	5	4	4	1	0	2	12	1	5	2	3	9	3	4	4	6	7	2	0	1	1	8	1	2	3	0	4	4	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4050	1523	1396	701	484	405	515	398	240	285	202	175	247	165	144	131	91	204	75	84	117	108	132	147	79	41	45	42	58	39	102	33	36	41	20	20	19	25	14	25	57	46	14	21	22	27	14	13	28	10	7	9	10	7	8	10	9	5	10	7	4	8	3	5	15	8	6	5	9	19	2	14	5	14	6	6	0	1	4	2	3	3	5	2	7	9	1	0	1	1	1	1	2	0	1	1	1	0	2	0	0	1	3	0	0	3	1	1	0	2	1	0	0	0	2	0	1	0	0	0	1	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0
0.03	south39_active	80	2342	795	854	370	239	181	316	237	120	164	107	84	139	98	83	67	46	150	34	46	62	67	82	93	54	23	23	19	34	15	66	20	20	24	11	6	7	18	4	13	32	28	6	10	20	16	3	11	18	4	3	3	6	3	5	7	1	4	7	2	3	4	2	2	12	5	5	2	4	12	2	9	2	7	5	2	0	0	2	1	1	2	3	1	4	6	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	4284	1545	1602	753	500	364	548	416	250	307	234	171	280	167	157	137	84	203	86	75	113	109	126	153	90	42	39	39	48	42	82	35	31	43	23	18	17	24	20	25	54	32	16	18	22	35	15	12	32	8	7	11	11	5	9	7	9	8	10	8	5	7	3	5	5	12	12	7	9	12	1	15	3	21	1	5	2	2	2	1	3	0	2	2	7	8	1	1	0	0	1	1	1	0	6	2	0	0	2	1	0	3	2	0	0	3	1	2	1	2	1	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0
0.03	south40_active	80	2549	826	1000	422	249	151	338	251	119	184	123	84	162	100	86	76	43	144	48	46	57	69	76	104	46	26	20	15	26	19	56	17	14	33	12	9	7	15	7	11	32	14	5	9	19	22	5	9	22	5	4	3	8	2	4	4	2	5	8	3	3	3	2	1	3	8	8	4	5	6	1	11	1	12	0	2	2	1	2	1	1	0	2	1	5	5	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	3	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
