label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184
0.03	south33_active	80	3087	1999	251	250	2734	125	102	167	287	193	378	333	51	95	118	58	135	391	206	16	50	42	138	245	283	46	14	24	185	31	72	98	11	20	57	6	15	71	14	7	62	10	3	7	13	81	12	3	10	4	11	3	50	9	0	3	6	15	15	3	3	1	3	5	5	31	7	4	1	3	13	23	6	0	2	5	4	1	1	5	18	5	9	1	1	0	2	3	2	1	2	4	1	0	0	0	0	0	0	2	6	1	2	0	1	4	4	0	0	3	0	0	0	0	0	2	1	3	0	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4622	2578	1070	790	2493	506	396	362	458	324	405	352	176	185	196	137	188	366	200	92	89	93	169	213	268	77	53	55	145	44	73	106	35	42	60	24	25	76	22	27	69	30	24	12	23	58	18	9	15	16	13	16	42	10	3	7	10	16	8	9	12	2	8	13	9	30	10	6	3	4	16	12	8	3	4	2	2	7	4	6	20	4	7	9	3	2	13	7	3	0	4	5	2	3	1	2	0	0	0	2	7	0	3	1	3	4	0	0	0	2	1	0	1	0	0	1	1	3	0	0	2	1	0	2	7	1	0	0	1	0	0	0	1	0	4	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2837	1788	269	215	2308	123	97	141	289	188	308	274	49	91	122	52	135	327	161	21	54	39	149	196	244	45	10	21	132	29	57	97	13	17	46	7	12	69	10	10	60	12	4	5	11	57	9	4	11	7	5	2	40	7	1	2	3	13	8	2	3	1	3	12	6	28	5	2	1	3	12	10	6	1	2	1	2	4	2	6	18	4	7	3	1	0	7	5	2	0	2	5	1	0	0	1	0	0	0	2	6	0	2	0	1	4	0	0	0	2	0	0	1	0	0	1	1	3	0	0	2	0	0	1	7	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4396	2384	1034	803	2096	471	409	359	458	318	404	314	173	168	179	124	163	355	171	109	102	86	161	181	220	77	47	48	130	45	71	97	28	42	63	23	18	83	25	30	60	23	21	13	21	59	17	12	12	17	11	14	26	9	4	8	8	9	7	9	12	3	10	16	5	18	5	7	5	4	15	8	6	4	3	1	2	6	7	3	2	6	6	10	4	2	10	6	2	1	2	11	2	3	2	1	0	0	1	4	6	0	3	1	2	4	0	0	0	2	2	0	1	1	0	0	1	1	0	0	2	1	1	1	3	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	2567	1554	259	214	1888	127	89	135	284	167	302	234	40	75	97	42	106	308	138	28	55	37	140	164	192	45	11	13	116	28	52	82	9	13	48	9	8	73	8	11	51	9	4	7	5	57	10	3	8	9	2	1	25	5	1	4	1	7	6	3	4	2	2	15	3	17	1	3	0	3	12	8	4	1	1	1	1	4	5	3	2	5	4	3	1	0	6	4	0	0	1	11	1	0	0	1	0	0	0	4	5	0	2	0	1	4	0	0	0	2	1	0	1	1	0	0	1	1	0	0	2	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	4076	2219	1042	784	1734	464	406	371	423	324	398	345	170	151	171	117	158	315	144	106	96	97	154	171	143	71	56	43	119	43	60	96	29	36	55	20	24	67	30	31	60	29	20	16	17	50	21	11	19	17	16	15	30	12	4	9	8	11	11	8	9	6	7	22	4	11	3	6	5	3	13	0	6	6	4	4	2	7	7	3	8	7	10	8	3	2	8	6	1	1	0	12	1	1	2	1	0	0	1	9	1	1	3	1	1	3	0	1	0	1	1	4	2	1	0	0	0	0	0	1	2	0	1	1	3	1	0	0	1	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	2278	1344	251	187	1508	131	77	140	246	159	299	246	43	64	84	36	96	277	108	26	49	45	128	151	119	37	17	9	106	23	41	83	9	10	41	6	9	56	11	11	46	9	8	8	1	46	9	1	14	8	4	2	28	7	2	6	0	7	8	3	2	2	1	19	2	10	2	2	1	2	11	0	3	1	3	4	1	5	5	2	7	6	7	3	0	0	5	4	0	0	0	11	0	0	0	1	0	0	0	9	0	0	2	0	0	3	0	1	0	1	1	4	1	1	0	0	0	0	0	1	2	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	4100	2185	1004	775	1664	482	415	363	413	312	398	375	172	143	153	108	151	292	162	110	86	87	163	170	160	70	55	51	92	42	61	95	27	38	51	22	27	58	32	31	57	27	18	14	17	58	17	11	18	13	25	15	27	12	4	7	5	12	11	5	6	8	10	20	8	17	2	5	6	0	9	1	6	6	6	6	1	8	5	5	8	8	10	5	3	1	3	1	2	1	1	9	2	1	2	0	3	1	2	8	0	1	2	0	1	1	0	2	1	1	1	4	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	2195	1314	238	194	1430	153	83	151	241	159	294	271	45	52	73	32	87	260	126	28	41	36	137	154	136	31	19	10	83	19	41	73	4	12	35	5	7	44	12	12	39	6	7	9	0	52	8	1	15	6	7	3	24	8	1	5	0	8	8	2	2	3	3	15	7	17	2	2	1	0	8	0	3	2	4	5	0	4	3	4	6	6	7	2	1	0	1	1	0	0	1	8	1	0	0	0	2	0	1	8	0	0	1	0	0	1	0	1	0	1	1	4	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	4195	2320	996	787	1964	494	389	400	431	307	422	393	179	154	170	112	153	365	213	104	79	95	216	216	165	69	58	45	131	38	63	101	29	37	48	23	31	55	30	31	46	26	20	18	13	95	18	12	19	19	23	13	35	15	5	9	3	18	12	6	8	10	9	33	10	15	1	5	4	0	9	7	7	5	12	12	0	5	1	5	12	12	8	3	3	0	0	0	1	1	2	12	1	0	0	4	4	2	3	7	2	1	2	1	2	1	0	2	1	1	1	5	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2394	1464	254	198	1739	136	74	180	268	170	321	289	51	69	89	36	101	338	176	22	38	41	170	197	141	32	20	14	120	16	48	80	5	17	35	6	9	46	12	11	31	6	8	11	1	86	6	2	15	10	7	4	32	11	2	5	0	14	8	1	4	4	3	27	8	15	1	2	1	0	7	6	6	1	11	11	0	1	1	4	10	10	6	1	1	0	0	0	0	0	2	11	1	0	0	3	3	0	3	7	2	0	1	1	1	1	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4394	2527	987	767	2200	507	409	400	433	292	447	413	170	169	179	129	165	397	232	90	86	84	212	203	183	71	61	45	185	41	70	100	35	44	50	30	31	66	27	31	47	27	21	21	15	121	13	12	21	17	23	12	37	19	5	11	2	24	6	8	8	11	9	29	10	17	4	4	3	2	12	14	4	4	13	11	2	5	2	5	11	14	16	1	1	1	1	0	2	2	3	11	2	0	0	4	8	2	3	4	5	0	4	1	1	1	0	3	5	1	2	1	0	3	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	2626	1707	246	208	1988	128	81	187	289	170	356	328	46	77	104	44	114	367	199	18	45	40	169	185	159	35	20	13	171	21	53	75	8	24	37	8	11	54	13	11	35	8	8	11	2	115	5	4	16	9	5	5	34	13	2	5	1	19	3	1	4	5	3	24	9	17	3	1	0	2	11	13	4	1	11	10	1	1	1	4	8	12	15	0	1	1	1	0	1	0	2	11	2	0	0	3	7	0	3	4	5	0	3	1	1	1	0	1	3	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	4573	2688	1021	748	2462	484	395	403	451	310	510	405	176	172	189	150	176	479	223	86	96	100	216	236	183	81	56	41	233	54	72	121	39	32	50	22	29	63	23	28	46	21	20	19	19	113	11	19	15	18	11	15	40	18	8	14	3	17	7	7	14	11	7	27	7	21	7	4	1	2	14	19	4	2	14	12	2	0	3	6	8	12	17	2	0	1	3	1	3	2	2	18	2	1	0	4	6	2	3	7	6	2	4	2	1	3	0	2	5	1	2	1	0	5	0	1	0	0	3	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	2922	1888	265	233	2267	113	97	189	314	186	415	336	45	83	111	56	128	444	195	12	49	50	175	222	162	46	18	15	221	32	52	101	11	21	36	8	16	54	9	8	37	7	5	10	4	107	5	8	11	10	0	3	37	11	3	5	1	14	3	1	10	3	1	22	5	18	5	1	0	2	12	19	3	0	13	11	1	0	1	6	7	11	16	0	0	1	3	1	1	0	1	17	2	0	0	3	5	0	3	7	5	2	3	2	1	1	0	0	3	0	0	1	0	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
